Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,ABT,BMY,BSX,GILD,MRK
2012-06-12,15.914966920960813,15.950875594668895,15.74978483017868,15.93651294708252,17690109.95672515,83.31999969482422,1.2478163242340088,1.5486109256744385,1612.699951171875,28.94300079345703,79.30699920654297,12573.7998046875,5473.7001953125,1324.1800537109375,2843.070068359375,8536.7197265625,761.530029296875,1.6610000133514404,24.56954002380371,25.926115036010742,5.869999885559082,20.354202270507812,28.93488883972168
2012-06-13,15.922148929668047,16.14478572027997,15.864694229838259,15.93651294708252,17050103.490369696,82.62000274658203,1.2504688501358032,1.5569047927856445,1618.0999755859375,28.934999465942383,79.5270004272461,12496.3798828125,5483.7998046875,1314.8800048828125,2818.610107421875,8587.83984375,752.3800048828125,1.5989999771118164,24.391096115112305,25.895832061767578,5.710000038146973,20.228588104248047,28.897825241088867
2012-06-14,15.90778449019064,16.331513403878564,15.90778449019064,16.202239990234375,22129575.05906905,83.91000366210938,1.2573871612548828,1.5520720481872559,1618.4000244140625,28.400999069213867,79.37200164794922,12651.91015625,5467.10009765625,1329.0999755859375,2836.330078125,8568.8896484375,762.3400268554688,1.6109999418258667,24.640914916992188,26.153209686279297,5.800000190734863,20.630149841308594,29.19132423400879
2012-06-15,16.38896385856168,16.417691885189818,16.195053788304865,16.23814582824707,28236232.36302057,84.02999877929688,1.262785792350769,1.5554518699645996,1627.0,28.733999252319336,79.4219970703125,12767.169921875,5478.7998046875,1342.8399658203125,2872.800048828125,8569.3203125,771.3200073242188,1.5870000123977661,24.783679962158203,25.91097640991211,5.949999809265137,20.712526321411133,29.304208755493164
2012-06-18,16.209415061286684,16.317142403274616,16.177096721707557,16.245325088500977,16581468.40220458,83.2699966430664,1.27048659324646,1.5715856552124023,1625.699951171875,28.665000915527344,79.052001953125,12741.8203125,5491.10009765625,1344.780029296875,2895.330078125,8721.01953125,772.530029296875,1.5839999914169312,24.862977981567383,26.175918579101562,5.78000020980835,20.67957878112793,29.236480712890625
2012-06-19,16.317149049383776,16.38896776323724,16.259694352266607,16.309967041015625,16094654.579380477,84.02999877929688,1.2597631216049194,1.5686274766921997,1622.199951171875,28.36199951171875,79.0,12837.330078125,5586.2998046875,1357.97998046875,2929.760009765625,8655.8701171875,786.4299926757812,1.6200000047683716,24.930387496948242,26.365156173706055,5.789999961853027,20.89374351501465,29.5224552154541
2012-06-20,16.345873339241464,16.367419359411336,16.180691294088945,16.28123664855957,15673996.023531146,81.80000305175781,1.2680699825286865,1.5719810724258423,1614.800048828125,28.382999420166016,79.03399658203125,12824.3896484375,5622.2998046875,1355.68994140625,2930.449951171875,8752.3095703125,784.0499877929688,1.6419999599456787,24.910566329956055,26.297027587890625,5.71999979019165,20.914339065551758,29.507387161254883
2012-06-21,16.345874033441877,16.475147420295837,16.209418639559612,16.23096466064453,18253363.37660286,78.19999694824219,1.2680699825286865,1.5705984830856323,1564.5,26.83300018310547,79.4209976196289,12573.5703125,5566.39990234375,1325.510009765625,2859.090087890625,8824.0703125,764.8300170898438,1.6180000305175781,24.680578231811523,26.33487319946289,5.619999885559082,20.560136795043945,29.68800163269043
2012-06-22,16.274059281346354,16.410514708334993,16.238150607320552,16.320741653442383,18466787.80221781,79.76000213623047,1.255177617073059,1.5600625276565552,1566.0,26.656999588012695,80.0199966430664,12640.7802734375,5513.7001953125,1335.02001953125,2892.419921875,8798.349609375,775.1599731445312,1.6720000505447388,24.71229362487793,26.7663516998291,5.699999809265137,20.8072509765625,30.237363815307617
2012-06-25,15.835962498906905,16.202236638519228,15.835962498906905,16.13759994506836,19570447.25270486,79.20999908447266,1.2537612915039062,1.5583605766296387,1587.5,27.51799964904785,80.55999755859375,12502.66015625,5450.7001953125,1313.719970703125,2836.159912109375,8734.6201171875,761.9000244140625,1.6080000400543213,24.63298797607422,25.83528709411621,5.519999980926514,20.706350326538086,29.94010353088379
2012-06-26,16.180689461317122,16.23814413876789,16.094506760227194,16.11246109008789,16993088.109345194,79.36000061035156,1.2504688501358032,1.5566624402999878,1574.0,27.03700065612793,79.6500015258789,12534.669921875,5447.0,1319.989990234375,2854.06005859375,8663.990234375,765.02001953125,1.628000020980835,24.724193572998047,26.130502700805664,5.519999980926514,20.74547004699707,30.150829315185547
2012-06-27,16.116054454732893,16.309963155162006,16.116054454732893,16.23814582824707,14943261.381783783,80.20999908447266,1.248751163482666,1.5637216567993164,1577.5,26.94099998474121,79.45999908447266,12627.009765625,5523.89990234375,1331.8499755859375,2875.320068359375,8730.490234375,776.239990234375,1.621000051498413,24.930387496948242,26.561967849731445,5.639999866485596,21.107913970947266,30.500757217407227
2012-06-28,16.252508090611677,16.30278213603199,15.986780699671238,16.18069076538086,16530370.573623443,77.69000244140625,1.2473493814468384,1.5571472644805908,1549.699951171875,26.246999740600586,79.68499755859375,12602.259765625,5493.10009765625,1329.0400390625,2849.489990234375,8874.1103515625,775.8900146484375,1.5770000219345093,24.946252822875977,26.554401397705078,5.550000190734863,20.609561920166016,30.613645553588867
2012-06-29,16.39614479473533,16.51823616027832,16.309962090305383,16.51823616027832,23402392.780672073,84.95999908447266,1.2440905570983887,1.5518311262130737,1603.5,27.579999923706055,79.31300354003906,12880.08984375,5571.2001953125,1362.1600341796875,2935.050048828125,9006.7802734375,798.489990234375,1.659000039100647,25.564857482910156,27.212963104248047,5.670000076293945,21.120271682739258,31.418869018554688
2012-07-02,16.410513281468997,16.582877367496675,16.410513281468997,16.514650344848633,16652086.5317395,83.75,1.2655184268951416,1.5682092905044556,1597.199951171875,27.468000411987305,79.83899688720703,12871.3896484375,5640.60009765625,1365.510009765625,2951.22998046875,9003.48046875,807.9400024414062,1.5800000429153442,25.628297805786133,27.288654327392578,5.800000190734863,21.266477584838867,31.494121551513672
2012-07-03,16.47514602717013,16.518236695868477,16.34587265124743,16.42487335205078,11218416.470367001,87.66000366210938,1.2581782341003418,1.5691196918487549,1621.300048828125,28.243000030517578,79.44000244140625,12943.66015625,5687.7001953125,1374.02001953125,2976.080078125,9066.58984375,818.489990234375,1.63100004196167,25.707609176635742,26.677316665649414,5.800000190734863,21.449756622314453,31.464014053344727
2012-07-05,16.381782003030196,16.4392366869888,16.209417951154386,16.28123664855957,17637949.09456966,87.22000122070312,1.2516272068023682,1.5584092140197754,1608.9000244140625,27.63800048828125,79.94000244140625,12896.669921875,5692.60009765625,1367.5799560546875,2976.1201171875,9079.7998046875,817.4299926757812,1.597000002861023,25.675884246826172,26.57033920288086,5.71999979019165,21.19439697265625,31.328561782836914
2012-07-06,16.20941849139224,16.23096451228021,16.065782461622394,16.18787384033203,13634771.235498143,84.44999694824219,1.2391574382781982,1.5530362129211426,1578.4000244140625,26.888999938964844,79.86000061035156,12772.4697265625,5662.60009765625,1354.6800537109375,2937.330078125,9020.75,807.1400146484375,1.5440000295639038,25.675884246826172,26.448062896728516,5.650000095367432,20.98847007751465,31.238245010375977
2012-07-09,16.19505750746746,16.28842224562223,16.123240164059816,16.266876220703125,16229499.30613502,85.98999786376953,1.227144479751587,1.5479875802993774,1588.5999755859375,27.410999298095703,79.47799682617188,12736.2900390625,5627.2998046875,1352.4599609375,2931.77001953125,8896.8798828125,804.7999877929688,1.5130000114440918,26.016910552978516,26.76137924194336,5.619999885559082,21.210880279541016,31.7048282623291
2012-07-10,16.317145242998706,16.353055276462534,16.08014450144828,16.11605453491211,17749808.368191034,83.91000366210938,1.2318304777145386,1.5530362129211426,1579.300048828125,26.85099983215332,79.55799865722656,12653.1201171875,5664.10009765625,1341.469970703125,2902.330078125,8857.73046875,795.1699829101562,1.4980000257492065,26.04070281982422,26.532121658325195,5.510000228881836,21.252059936523438,31.132896423339844
2012-07-11,16.080153449854205,16.08733546054367,15.800061882107414,16.04424476623535,18673469.03601841,85.80999755859375,1.2256402969360352,1.5518311262130737,1575.199951171875,26.9950008392334,79.3499984741211,12604.5302734375,5664.5,1341.449951171875,2887.97998046875,8851.0,792.260009765625,1.4980000257492065,26.04926300048828,26.432785034179688,5.619999885559082,20.869033813476562,31.01248550415039
2012-07-12,16.022689885831994,16.360237352688046,15.907780517914789,16.28123664855957,31047454.9268629,86.08000183105469,1.2247247695922852,1.5511090755462646,1564.9000244140625,27.13599967956543,79.61000061035156,12573.26953125,5608.2998046875,1334.760009765625,2866.18994140625,8720.009765625,789.6199951171875,1.4789999723434448,26.02928352355957,26.677316665649414,5.570000171661377,20.864910125732422,32.29182434082031
2012-07-13,16.30996383201521,16.44641922450627,16.302783194887887,16.38178253173828,20221742.49450703,87.0999984741211,1.2192742824554443,1.5427337884902954,1591.5999755859375,27.3439998626709,79.30999755859375,12777.08984375,5666.10009765625,1356.780029296875,2908.469970703125,8724.1201171875,800.989990234375,1.4989999532699585,26.15717124938965,27.028837203979492,5.590000152587891,21.074960708618164,32.71324920654297
2012-07-16,16.31715106752745,16.647516644182577,16.309969058271015,16.61160659790039,21035152.515865836,88.43000030517578,1.2248897552490234,1.5583605766296387,1591.199951171875,27.297000885009766,79.16999816894531,12727.2099609375,5662.39990234375,1353.6400146484375,2896.93994140625,,796.6599731445312,1.4639999866485596,26.169158935546875,27.074689865112305,5.570000171661377,21.3920955657959,32.6229362487793
2012-07-17,16.625968688579704,17.04251558835575,16.59006001628944,16.963516235351562,29521087.72632116,89.22000122070312,1.2268433570861816,1.5625,1589.0999755859375,27.29199981689453,78.81999969482422,12805.5400390625,5629.10009765625,1363.6700439453125,2910.0400390625,8755.0,799.4500122070312,1.5010000467300415,26.560819625854492,27.4949893951416,5.630000114440918,21.758657455444336,33.25507354736328
2012-07-18,16.898878607920164,17.071242691205395,16.86296856775993,16.99942398071289,25061997.893086944,89.87000274658203,1.2295585870742798,1.5664160251617432,1570.4000244140625,27.070999145507812,79.09600067138672,12908.7001953125,5685.7998046875,1372.780029296875,2942.60009765625,8726.740234375,805.0599975585938,1.4789999723434448,26.349000930786133,27.57904052734375,5.559999942779541,21.890451431274414,33.066951751708984
2012-07-19,16.949145750519303,17.114327771744062,16.84859904078585,17.089191436767578,77006526.35746238,92.66000366210938,1.2277470827102661,1.5647003650665283,1580.0999755859375,27.194000244140625,78.79900360107422,12943.3603515625,5714.2001953125,1376.510009765625,2965.89990234375,8795.5498046875,802.1699829101562,1.5149999856948853,26.29704475402832,27.62489128112793,5.579999923706055,22.141681671142578,33.066951751708984
2012-07-20,17.01378547655232,17.143058862324175,16.970693434743193,17.020967483520508,80649311.46340571,91.44000244140625,1.2276867628097534,1.5718327760696411,1582.5,27.27899932861328,78.73999786376953,12822.5703125,5651.7998046875,1362.6600341796875,2925.300048828125,8669.8701171875,791.5399780273438,1.4600000381469727,26.001306533813477,27.067047119140625,5.380000114440918,21.861616134643555,32.66809844970703
2012-07-23,16.855785357519643,16.999422768259972,16.79114865966928,16.94915008544922,75250628.49594264,88.13999938964844,1.2127091884613037,1.5607929229736328,1577.0999755859375,27.018999099731445,78.44999694824219,12721.4599609375,5533.89990234375,1350.52001953125,2890.14990234375,8508.3203125,778.9000244140625,1.434999942779541,25.833444595336914,26.723163604736328,5.260000228881836,21.371503829956055,32.562747955322266
2012-07-24,16.805513844412584,16.898878578840566,16.568513059074725,16.787559509277344,26308580.614356056,88.5,1.212415099143982,1.5518311262130737,1576.0,26.790000915527344,78.31099700927734,12617.3203125,5499.2001953125,1338.31005859375,2862.989990234375,8488.08984375,767.75,1.4040000438690186,25.55368995666504,26.539764404296875,5.199999809265137,21.046127319335938,32.126258850097656
2012-07-25,16.798328248432117,16.880919268275942,16.590055539658056,16.755237579345703,20613035.939991362,88.97000122070312,1.2061853408813477,1.550147294998169,1608.0,27.44499969482422,78.10700225830078,12676.0498046875,5498.2998046875,1337.8900146484375,2854.239990234375,8365.900390625,769.3099975585938,1.406000018119812,25.62563705444336,26.70789337158203,5.329999923706055,21.083200454711914,32.073577880859375
2012-07-26,16.906062252734994,17.013789643989536,16.82706152656188,16.866561889648438,18319134.716308028,89.38999938964844,1.2140341997146606,1.5487068891525269,1615.0,27.430999755859375,78.10299682617188,12887.9296875,5573.2001953125,1360.02001953125,2893.25,8443.099609375,777.1099853515625,1.4279999732971191,25.837446212768555,27.35743522644043,4.96999979019165,21.28501319885254,32.607887268066406
2012-07-27,16.999423502347476,17.193333604272198,16.88451411672422,17.110742568969727,24821364.495737385,90.12999725341797,1.2280486822128296,1.5686274766921997,1617.9000244140625,27.47800064086914,78.3239974975586,13075.66015625,5627.2001953125,1385.969970703125,2958.090087890625,8566.6396484375,796.0,1.5549999475479126,26.5328426361084,27.548473358154297,5.21999979019165,22.858322143554688,33.936134338378906
2012-07-30,17.07124260645002,17.121515292596786,16.92760518617814,17.02815055847168,21323744.029260065,89.77999877929688,1.230466365814209,1.5728216171264648,1619.699951171875,28.013999938964844,78.5,13073.009765625,5693.60009765625,1385.300048828125,2945.840087890625,8635.4404296875,791.5800170898438,1.503999948501587,26.616769790649414,27.227529525756836,5.159999847412109,22.903629302978516,33.47332000732422
2012-07-31,17.17178345332186,17.584739900402717,17.164601447218203,17.265148162841797,39726112.59740966,88.05999755859375,1.2259409427642822,1.5713387727737427,1610.5,27.895000457763672,78.10099792480469,13008.6796875,5635.2998046875,1379.3199462890625,2939.52001953125,8695.0595703125,786.9400024414062,1.4919999837875366,26.500864028930664,27.2045955657959,5.170000076293945,22.376449584960938,33.24003982543945
2012-08-01,17.329431838281447,17.51779539304626,17.191781282525316,17.343921661376953,30823458.953523714,88.91000366210938,1.2294074296951294,1.566784143447876,1603.699951171875,27.517000198364258,78.12000274658203,12976.1298828125,5712.7998046875,1375.3199462890625,2920.2099609375,8641.849609375,771.1300048828125,1.5390000343322754,26.416940689086914,27.2045955657959,5.210000038146973,22.08773422241211,33.32280731201172
2012-08-02,17.249738890013933,17.387389443351626,17.11933324809671,17.329431533813477,21823696.371824697,87.12999725341797,1.2241400480270386,1.5544847249984741,1587.4000244140625,26.981000900268555,78.37999725341797,12878.8798828125,5662.2998046875,1365.0,2909.77001953125,8653.1796875,768.5999755859375,1.4780000448226929,26.512861251831055,24.873863220214844,5.119999885559082,23.595558166503906,33.04437255859375
2012-08-03,17.45984431998192,17.626473205357417,17.452599405596967,17.59025001525879,23965870.230321612,91.4000015258789,1.218026876449585,1.5515903234481812,1606.0,27.790000915527344,78.22000122070312,13096.169921875,5787.2998046875,1390.989990234375,2967.89990234375,8555.1103515625,788.47998046875,1.5770000219345093,26.61276626586914,24.94264793395996,5.309999942779541,23.42257308959961,33.2249870300293
2012-08-06,17.561268153395567,17.655450646751845,17.532289881319297,17.57575798034668,18721279.202094987,92.19999694824219,1.2428536415100098,1.5654107332229614,1612.9000244140625,27.851999282836914,78.61000061035156,13117.509765625,5808.7998046875,1394.22998046875,2989.909912109375,8726.2900390625,794.3499755859375,1.5579999685287476,26.52485466003418,24.90443229675293,5.260000228881836,23.739707946777344,33.48085403442383
2012-08-07,17.3873915898458,17.423614769594355,17.191783102821862,17.19902801513672,40843687.03390718,93.66999816894531,1.2390038967132568,1.558797836303711,1609.699951171875,28.075000762939453,78.19999694824219,13168.599609375,5841.2001953125,1401.3499755859375,3015.860107421875,8803.3095703125,801.3400268554688,1.628000020980835,26.388967514038086,24.866228103637695,5.329999923706055,23.7026424407959,33.112117767333984
2012-08-08,17.17729316278098,17.31494373218695,17.170049632340525,17.264230728149414,21975625.599200178,93.3499984741211,1.2386969327926636,1.5616215467453003,1612.9000244140625,28.066999435424805,78.61000061035156,13175.6396484375,5845.89990234375,1402.219970703125,3011.25,8881.16015625,800.1599731445312,1.6399999856948853,26.33701515197754,24.529987335205078,5.380000114440918,23.401981353759766,33.157249450683594
2012-08-09,17.264233237348353,17.430862098211303,17.184540572663497,17.293212890625,17791574.840776347,93.36000061035156,1.237332820892334,1.5670297145843506,1617.0999755859375,28.09000015258789,78.4000015258789,13165.1904296875,5851.5,1402.800048828125,3018.639892578125,8978.599609375,802.9000244140625,1.687999963760376,26.265073776245117,24.277809143066406,5.5,23.43492889404297,33.32280731201172
2012-08-10,17.285963750820518,17.343921661376953,17.20627110562082,17.343921661376953,14354884.081725983,92.87000274658203,1.2294074296951294,1.563110589981079,1619.699951171875,28.05500030517578,78.61000061035156,13207.9501953125,5847.10009765625,1405.8699951171875,3020.860107421875,8891.4404296875,801.5499877929688,1.6490000486373901,26.420942306518555,24.24724578857422,5.539999961853027,23.381389617919922,33.54104995727539
2012-08-13,17.24974071543181,17.29321018855466,17.1410697962761,17.184537887573242,16691608.015571829,92.7300033569336,1.2277169227600098,1.5669069290161133,1609.5999755859375,27.760000228881836,78.25,13169.4296875,5831.89990234375,1404.1099853515625,3022.52001953125,8885.150390625,799.489990234375,1.6540000438690186,26.372982025146484,24.124975204467773,5.510000228881836,23.323728561401367,33.428165435791016
2012-08-14,17.278718922233466,17.44534774315506,17.26422909906839,17.372900009155273,17197098.615622554,93.43000030517578,1.2327415943145752,1.56788969039917,1599.4000244140625,27.756000518798828,78.33000183105469,13172.1396484375,5864.7998046875,1403.9300537109375,3016.97998046875,8929.8798828125,796.8800048828125,1.7259999513626099,26.444915771484375,24.24724578857422,5.460000038146973,23.710878372192383,33.42063903808594
2012-08-15,17.372899017483146,17.51779447721186,17.36565410631416,17.41636848449707,12928397.318696205,94.33000183105469,1.2325897216796875,1.5676438808441162,1603.699951171875,27.80500030517578,78.81500244140625,13164.7802734375,5833.0,1405.530029296875,3030.929931640625,8925.0400390625,804.260009765625,1.8049999475479126,26.544830322265625,24.361873626708984,5.53000020980835,23.875625610351562,33.157249450683594
2012-08-16,17.438101530317667,17.445346441359582,17.264227810788228,17.401878356933594,15396456.47778463,95.5999984741211,1.2289540767669678,1.568135380744934,1616.0999755859375,28.204999923706055,78.98999786376953,13250.1103515625,5834.5,1415.510009765625,3062.389892578125,9092.759765625,813.0800170898438,1.8359999656677246,26.548828125,24.39243507385254,5.510000228881836,23.347204208374023,33.066951751708984
2012-08-17,17.438102465775955,17.438102465775955,17.148312917681274,17.23525047302246,21164891.83769025,96.01000213623047,1.2357884645462036,1.573564052581787,1616.300048828125,27.9950008392334,79.25,13275.2001953125,5852.39990234375,1418.1600341796875,3076.590087890625,9162.5,819.8900146484375,1.815999984741211,26.345008850097656,24.124975204467773,5.590000152587891,23.373149871826172,32.61542510986328
2012-08-20,17.1772938436393,17.37290233710234,17.1772938436393,17.322189331054688,16828149.152026456,95.97000122070312,1.233258605003357,1.568873643875122,1620.0999755859375,28.586000442504883,79.51000213623047,13271.6396484375,5824.39990234375,1418.1300048828125,3076.2099609375,9171.16015625,816.510009765625,1.8140000104904175,26.269067764282227,24.224319458007812,5.610000133514404,23.266069412231445,32.9239616394043
2012-08-21,17.31493880401595,17.365651793619573,17.133820194388534,17.162799835205078,15410240.721481778,96.68000030517578,1.2353304624557495,1.571091890335083,1639.9000244140625,29.42099952697754,79.33000183105469,13203.580078125,5857.5,1413.1700439453125,3067.260009765625,9156.919921875,815.3599853515625,1.8049999475479126,26.097225189208984,24.163185119628906,5.630000114440918,23.401981353759766,32.314395904541016
2012-08-22,17.090355115597703,17.228005669993383,17.090355115597703,17.170047760009766,13937920.572778385,97.26000213623047,1.2476606369018555,1.577909231185913,1637.4000244140625,29.548999786376953,79.24199676513672,13172.759765625,5774.2001953125,1413.489990234375,3073.669921875,9131.740234375,812.5599975585938,1.718999981880188,26.19313621520996,24.308374404907227,5.519999980926514,23.261947631835938,32.29182434082031
2012-08-23,17.22076275208129,17.2642308441447,17.170049747703022,17.19902801513672,15288234.986392505,96.2699966430664,1.2534469366073608,1.5883604288101196,1669.5999755859375,30.44700050354004,78.53900146484375,13057.4599609375,5776.60009765625,1402.0799560546875,3053.39990234375,9178.1201171875,806.0,1.6660000085830688,26.10921287536621,24.568199157714844,5.400000095367432,23.084840774536133,32.209049224853516
2012-08-24,17.18453784672424,17.4591149052091,17.18453784672424,17.394636154174805,16724263.670070952,96.1500015258789,1.2561235427856445,1.5857913494110107,1669.800048828125,30.606000900268555,78.5999984741211,13157.9697265625,5776.60009765625,1411.1300048828125,3069.7900390625,9070.759765625,809.1900024414062,1.6779999732971191,26.31302833557129,24.88914680480957,5.5,23.595558166503906,32.449851989746094
2012-08-27,17.32943585051528,17.394638687715695,17.293212666215457,17.307701110839844,14011527.673285302,95.47000122070312,1.250437617301941,1.5803030729293823,1672.4000244140625,31.038999557495117,78.7300033569336,13124.669921875,,1410.43994140625,3073.18994140625,9085.3896484375,810.4000244140625,1.6490000486373901,26.265073776245117,25.133684158325195,5.429999828338623,23.55436897277832,32.397186279296875
2012-08-28,17.26423103092641,17.40188160274647,17.25698611853317,17.27872085571289,13260998.573822748,96.33000183105469,1.250156283378601,1.579279899597168,1666.5,30.868999481201172,78.75,13102.990234375,5775.7001953125,1409.300048828125,3077.139892578125,9033.2900390625,814.280029296875,1.6299999952316284,26.269067764282227,25.18718147277832,5.480000019073486,23.7355899810791,32.23161697387695
2012-08-29,17.322186706139913,17.467082171598587,17.242494061955085,17.358409881591797,13308240.568148073,95.48999786376953,1.257228970527649,1.5826040506362915,1659.800048828125,30.83099937438965,78.56999969482422,13107.48046875,5743.5,1410.489990234375,3081.18994140625,9069.8095703125,817.8400268554688,1.6540000438690186,26.221115112304688,25.141326904296875,5.550000190734863,23.78912925720215,32.40471267700195
2012-08-30,17.2932114837948,17.380147672900495,17.24974200741614,17.27147674560547,14307848.455491172,94.62000274658203,1.2531328201293945,1.5827794075012207,1653.5,30.367000579833984,78.72000122070312,13000.7099609375,5719.5,1399.47998046875,3048.7099609375,8983.7802734375,808.6400146484375,1.6200000047683716,26.137182235717773,25.11840057373047,5.429999828338623,23.686166763305664,32.449851989746094
2012-08-31,17.300451499161298,17.438102049404158,17.206270416463887,17.28596305847168,19005673.922110472,96.47000122070312,1.2510946989059448,1.5790305137634277,1684.5999755859375,31.3700008392334,78.52999877929688,13090.83984375,5711.5,1406.5799560546875,3066.9599609375,8839.91015625,812.0900268554688,1.562000036239624,26.19313621520996,25.225385665893555,5.400000095367432,23.760299682617188,32.397186279296875
2012-09-04,17.235254275666424,17.31494555533391,17.199029710521323,17.22438621520996,25192189.90097896,95.30000305175781,1.2586532831192017,1.5880577564239502,1692.9000244140625,32.347999572753906,78.33899688720703,13035.9404296875,5672.0,1404.93994140625,3075.06005859375,8775.509765625,822.1400146484375,1.5809999704360962,26.161165237426758,25.324731826782227,5.409999847412109,23.892101287841797,32.54769515991211
2012-09-05,17.322186622393012,17.35116626807487,17.184536069055323,17.329431533813477,17116953.232695337,95.36000061035156,1.2534469366073608,1.5865461826324463,1690.800048828125,32.27199935913086,78.47000122070312,13047.48046875,5657.89990234375,1403.43994140625,3069.27001953125,8679.8203125,821.22998046875,1.593999981880188,26.27705955505371,25.27887725830078,5.519999980926514,24.069196701049805,32.690677642822266
2012-09-06,17.45983902155857,17.66269103547452,17.452594109372182,17.633712768554688,17065512.996218372,95.52999877929688,1.2602394819259644,1.5905836820602417,1702.5999755859375,32.61899948120117,78.41999816894531,13292.0,5777.2998046875,1432.1199951171875,3135.81005859375,8680.5703125,837.9500122070312,1.6729999780654907,26.744653701782227,25.599828720092773,5.550000190734863,24.50164794921875,33.28895568847656
2012-09-07,17.61198086441804,17.648205431175732,17.481575187742212,17.561267852783203,16519098.769991929,96.41999816894531,1.2632642984390259,1.5933715105056763,1737.5,33.632999420166016,78.88999938964844,13306.6396484375,5794.7998046875,1437.9200439453125,3136.419921875,8871.650390625,842.27001953125,1.6610000133514404,26.65273666381836,25.44700050354004,5.630000114440918,24.406919479370117,33.14973068237305
2012-09-10,17.532286606585096,17.575754697493377,17.4598388671875,17.4598388671875,12396724.476111883,96.54000091552734,1.2795906066894531,1.600819706916809,1728.699951171875,33.57400131225586,78.21900177001953,13254.2900390625,5793.2001953125,1429.0799560546875,3104.02001953125,8869.3701171875,839.3699951171875,1.6829999685287476,26.852563858032227,25.324731826782227,5.599999904632568,24.57166862487793,33.30776596069336
2012-09-11,17.44535052716274,17.554021454591823,17.43086070168531,17.51055335998535,14582594.632946974,97.16999816894531,1.2761613130569458,1.599206805229187,1731.800048828125,33.50899887084961,78.22599792480469,13323.3603515625,5792.2001953125,1433.56005859375,3104.530029296875,8807.3798828125,841.9199829101562,1.6950000524520874,26.90851402282715,25.645689010620117,5.579999923706055,24.42751693725586,33.36043930053711
2012-09-12,17.503307458656543,17.539530638478407,17.4381046295166,17.4381046295166,14460390.149656028,97.01000213623047,1.2851818799972534,1.607200264930725,1730.5999755859375,33.233001708984375,77.75,13333.349609375,5782.10009765625,1436.56005859375,3114.31005859375,8959.9599609375,845.1199951171875,1.7649999856948853,27.112333297729492,25.676252365112305,5.639999866485596,24.608736038208008,33.51095199584961
2012-09-13,17.416369153279092,17.575753059640547,17.278718599433635,17.56850814819336,22395413.38014756,98.30999755859375,1.2903226613998413,1.610824704170227,1769.0999755859375,34.715999603271484,77.83000183105469,13539.8603515625,5819.89990234375,1459.989990234375,3155.830078125,8995.150390625,856.1199951171875,1.75600004196167,27.683828353881836,25.760311126708984,5.78000020980835,24.812602996826172,33.91400146484375
2012-09-14,17.517795699457555,17.517795699457555,17.119333848315,17.242494583129883,42766822.22079925,99.0,1.299376368522644,1.615508794784546,1769.800048828125,34.60300064086914,77.64800262451172,13593.3701171875,5915.60009765625,1465.77001953125,3183.949951171875,9159.3896484375,864.7000122070312,1.8700000047683716,27.284181594848633,25.401147842407227,5.820000171661377,25.543663024902344,33.12424087524414
2012-09-17,17.155556908810517,17.423611708233842,17.155556908810517,17.401878356933594,20560237.02126559,96.62000274658203,1.3116475343704224,1.6225864887237549,1767.699951171875,34.29800033569336,78.33300018310547,13553.099609375,5893.5,1461.18994140625,3178.669921875,,858.9000244140625,1.8380000591278076,27.623882293701172,25.271236419677734,5.78000020980835,27.100500106811523,33.41281509399414
2012-09-18,17.34392315081107,17.45259406970846,17.323926751037867,17.394636154174805,18179435.45287876,95.29000091552734,1.3110111951828003,1.6246954202651978,1768.4000244140625,34.64400100708008,78.6729965209961,13564.6396484375,5868.2001953125,1459.3199462890625,3177.800048828125,9123.76953125,856.9299926757812,1.812000036239624,27.53997039794922,25.141326904296875,5.75,27.500001907348633,33.47356414794922
2012-09-19,17.416369260928185,17.66268934252726,17.401879437944245,17.503305435180664,19948405.0369068,91.9800033569336,1.3046314716339111,1.6244314908981323,1769.0,34.51900100708008,78.7699966430664,13577.9599609375,5888.5,1461.050048828125,3182.6201171875,9232.2099609375,856.0800170898438,1.781999945640564,27.715808868408203,25.141326904296875,5.760000228881836,27.68122673034668,33.800086975097656
2012-09-20,17.481571963057355,17.684425354003906,17.416370518572556,17.684425354003906,19703332.652020063,91.87000274658203,1.3058239221572876,1.6231131553649902,1767.699951171875,34.61800003051758,78.39700317382812,13596.9296875,5854.60009765625,1460.260009765625,3175.9599609375,9086.98046875,851.510009765625,1.7769999504089355,27.919628143310547,25.27887725830078,5.789999961853027,27.726451873779297,34.088645935058594
2012-09-21,17.720646005340708,17.865541461330235,17.669933010292016,17.7604923248291,32921394.197772022,92.88999938964844,1.2973533868789673,1.6221915483474731,1775.5,34.56700134277344,78.19999694824219,13579.4697265625,5852.60009765625,1460.1500244140625,3179.9599609375,9110.0,855.510009765625,1.7599999904632568,27.823715209960938,25.68389320373535,5.789999961853027,27.907752990722656,34.103851318359375
2012-09-24,17.71340613874179,17.995950816334414,17.71340613874179,17.930747985839844,19194909.911796186,91.93000030517578,1.2968486547470093,1.6231131553649902,1762.0999755859375,33.92100143432617,78.08000183105469,13558.919921875,5838.7998046875,1456.8900146484375,3160.780029296875,9069.2900390625,851.760009765625,1.718000054359436,27.819717407226562,25.882570266723633,5.639999866485596,27.660629272460938,34.27849578857422
