Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,BAC,C,JPM,MS,RF
2011-06-14,20.176609848793532,20.473107825655024,19.9468251891523,20.028362274169922,31255585.62272814,99.37000274658203,1.4416908025741577,1.6374115943908691,1523.800048828125,35.40999984741211,80.1760025024414,12076.1103515625,5803.10009765625,1287.8699951171875,2678.719970703125,9547.7900390625,793.989990234375,3.0989999771118164,9.31546401977539,33.38926315307617,30.936859130859375,17.390411376953125,4.86614465713501
2011-06-15,19.768923260156683,19.86528409351731,19.339002977073015,19.679973602294922,32014388.711972818,94.80999755859375,1.4450031518936157,1.6377333402633667,1525.5999755859375,35.40599822998047,80.54000091552734,11897.26953125,5742.60009765625,1265.4200439453125,2631.4599609375,9574.3203125,779.4600219726562,2.9730000495910645,9.05670166015625,32.717689514160156,30.245405197143555,16.841243743896484,4.788285255432129
2011-06-16,19.67257363364741,19.99130667252443,19.539149777750787,19.86529541015625,29601959.47635592,94.94999694824219,1.4181982278823853,1.6195906400680542,1529.300048828125,35.553001403808594,80.87999725341797,11961.51953125,5698.7998046875,1267.6400146484375,2623.699951171875,9411.2802734375,781.5399780273438,2.9089999198913574,9.142955780029297,32.39912033081055,30.007495880126953,16.887014389038086,4.796071529388428
2011-06-17,20.154370948133757,20.361917809190462,20.08765905313497,20.25814437866211,34477983.11857574,93.01000213623047,1.419909954071045,1.6161093711853027,1538.5999755859375,35.73899841308594,80.5770034790039,12004.3603515625,5714.89990234375,1271.5,2616.47998046875,9351.400390625,781.75,2.944000005722046,9.211959838867188,32.97597122192383,30.334625244140625,17.413301467895508,4.881715297698975
2011-06-20,20.139549434657567,20.250735475293837,19.843052855025118,19.976476669311523,23548596.17769468,93.26000213623047,1.4285101890563965,1.6178088188171387,1541.5,36.064998626708984,80.07599639892578,12080.3798828125,5693.39990234375,1278.3599853515625,2629.659912109375,9354.3203125,788.47998046875,2.9630000591278076,9.142955780029297,32.85545349121094,30.09670639038086,17.077695846557617,4.819428443908691
2011-06-21,20.117321510541952,20.428643425032494,19.976486449892544,20.35451889038086,22049444.712726615,93.4000015258789,1.4325416088104248,1.6206929683685303,1546.0,36.37300109863281,80.23400115966797,12190.009765625,5775.2998046875,1295.52001953125,2687.260009765625,9459.66015625,806.3699951171875,2.984999895095825,9.341337203979492,33.845584869384766,30.416412353515625,17.359912872314453,4.905074119567871
2011-06-22,20.302627422341597,20.695486375037145,20.235915498038437,20.287803649902344,23106451.175200593,95.41000366210938,1.4381660223007202,1.6225336790084839,1552.9000244140625,36.73400115966797,80.22100067138672,12109.669921875,5773.0,1287.1400146484375,2669.18994140625,9629.4296875,799.8699951171875,2.993000030517578,9.30683708190918,34.017784118652344,30.252845764160156,17.23787498474121,4.835000038146973
2011-06-23,19.9468296217542,20.191439517357363,19.709632318600526,20.04319190979004,34390157.918903545,91.0199966430664,1.4314342737197876,1.6059871912002563,1520.0999755859375,35.005001068115234,80.38300323486328,12050.0,5674.39990234375,1283.5,2686.75,9596.740234375,802.6799926757812,2.9089999198913574,9.237834930419922,33.93169021606445,29.791879653930664,17.047191619873047,4.80385684967041
2011-06-24,20.06542617430843,20.324861227671338,19.805991120945528,20.206262588500977,32691301.31926812,91.16000366210938,1.427001714706421,1.602615475654602,1500.5,34.64099884033203,80.44000244140625,11934.580078125,5697.7001953125,1268.449951171875,2652.889892578125,9678.7099609375,797.7899780273438,2.871000051498413,9.07395076751709,34.08665084838867,29.360658645629883,16.940397262573242,4.624783992767334
2011-06-27,20.154378048522414,20.524999189615766,20.146965456043652,20.34710121154785,22890970.0342614,90.61000061035156,1.4171332120895386,1.5962965488433838,1496.0,33.58000183105469,80.45999908447266,12043.5595703125,5722.2998046875,1280.0999755859375,2688.280029296875,9578.3095703125,805.1400146484375,2.927000045776367,9.358590126037598,34.43104934692383,29.650617599487305,17.192106246948242,4.624783992767334
2011-06-28,20.502766033670195,20.532416410268677,20.169206365976127,20.376754760742188,26108856.91483962,92.88999938964844,1.4316802024841309,1.5990022420883179,1499.699951171875,33.632999420166016,80.8499984741211,12188.6904296875,5766.89990234375,1296.6700439453125,2729.31005859375,9648.98046875,817.3099975585938,3.0450000762939453,9.332712173461914,34.56880569458008,29.397823333740234,17.031925201416016,4.624783992767334
2011-06-29,20.680657999181488,20.851143373303096,20.406399164952358,20.806669235229492,28519739.634147834,94.7699966430664,1.4357914924621582,1.5987977981567383,1509.9000244140625,34.75,81.08000183105469,12261.419921875,5856.0,1307.4100341796875,2740.489990234375,9797.259765625,819.9199829101562,3.1080000400543213,9.60873031616211,35.73115158081055,30.074413299560547,17.840436935424805,4.78049898147583
2011-06-30,20.851142097973938,20.977153326314653,20.651007781979967,20.79925537109375,21908154.078697912,95.41999816894531,1.4478904008865356,1.6075878143310547,1502.300048828125,34.8120002746582,80.70999908447266,12414.33984375,5945.7001953125,1320.6400146484375,2773.52001953125,9816.08984375,827.4299926757812,3.1579999923706055,9.453471183776855,35.85170364379883,30.438711166381836,17.550596237182617,4.82721471786499
2011-07-01,20.814084082470064,21.310716488493338,20.72513438287757,21.25141716003418,22466609.750829216,94.94000244140625,1.4496954679489136,1.6048015356063843,1482.300048828125,33.694000244140625,80.5999984741211,12582.76953125,5989.7998046875,1339.6700439453125,2816.030029296875,9868.0703125,840.0399780273438,3.197000026702881,9.565600395202637,36.91931915283203,31.104501724243164,18.122648239135742,4.905074119567871
2011-07-05,21.140231311044847,21.169880268672408,20.814084294296492,21.06610679626465,23182501.81231005,96.88999938964844,1.4553074836730957,1.6097097396850586,1512.300048828125,35.402000427246094,80.73300170898438,12569.8701171875,6024.0,1337.8800048828125,2825.77001953125,9972.4599609375,841.6199951171875,3.135999917984009,9.4879732131958,36.652408599853516,30.693052291870117,17.657377243041992,4.80385684967041
2011-07-06,20.732541570211662,20.888203150462104,20.487931727367087,20.84372901916504,21840699.04766194,96.6500015258789,1.4428139925003052,1.606787085533142,1528.699951171875,35.9109992980957,81.06999969482422,12626.01953125,6002.89990234375,1339.219970703125,2834.02001953125,10082.48046875,845.22998046875,3.0950000286102295,9.26370906829834,36.170257568359375,30.341466903686523,17.337026596069336,4.687069416046143
2011-07-07,21.266244891608025,21.45155549195433,21.184707775037193,21.244007110595703,21398630.388629273,98.66999816894531,1.4331575632095337,1.6008964776992798,1530.199951171875,36.52799987792969,80.93800354003906,12719.490234375,6054.60009765625,1353.219970703125,2872.659912109375,10071.1396484375,858.1099853515625,3.1489999294281006,9.41896915435791,36.70408248901367,30.90999984741211,17.5429630279541,4.80385684967041
2011-07-08,20.96233191451142,21.05128019522144,20.799257710197335,20.977155685424805,17900630.207853828,96.19999694824219,1.4364513158798218,1.5981078147888184,1541.199951171875,36.5359992980957,81.2300033569336,12657.2001953125,5990.60009765625,1343.800048828125,2859.81005859375,10137.73046875,852.5700073242188,3.0160000324249268,9.229208946228027,36.18748092651367,30.476125717163086,17.009048461914062,4.788285255432129
2011-07-11,20.643591712371393,20.76219032920355,20.347095170291006,20.450868606567383,21424267.569418434,95.1500015258789,1.4201923608779907,1.6025898456573486,1548.800048828125,35.68899917602539,80.6500015258789,12505.759765625,5929.2001953125,1319.489990234375,2802.6201171875,10069.5302734375,833.5399780273438,2.9170000553131104,8.92731761932373,34.25886154174805,29.496158599853516,16.45987319946289,4.5936408042907715
2011-07-12,20.280393103018934,20.695488463159215,20.272980509147605,20.302629470825195,18915468.85576071,97.43000030517578,1.4040604829788208,1.5908114910125732,1561.9000244140625,35.62900161743164,80.29000091552734,12446.8798828125,5869.0,1313.6400146484375,2781.909912109375,9925.919921875,829.77001953125,2.9079999923706055,8.806562423706055,33.638946533203125,29.46623420715332,16.185283660888672,4.671498775482178
2011-07-13,20.480523778234023,20.828908558139396,20.361925125357818,20.406400680541992,20875754.78794032,98.05000305175781,1.3969016075134277,1.5918244123458862,1585.199951171875,38.14799880981445,79.31800079345703,12491.6103515625,5906.39990234375,1317.719970703125,2796.919921875,9963.1396484375,836.97998046875,2.8910000324249268,8.797934532165527,33.98335266113281,29.638286590576172,16.246313095092773,4.632569313049316
2011-07-14,20.517588887329516,20.60653717938824,20.184029257590282,20.221092224121094,20108496.999918267,95.69000244140625,1.4234267473220825,1.6168148517608643,1589.0,38.68899917602539,78.91999816894531,12437.1201171875,5847.0,1308.8699951171875,2762.669921875,9936.1201171875,823.3200073242188,2.944000005722046,8.685808181762695,33.59589385986328,30.184375762939453,16.101388931274414,4.585854530334473
2011-07-15,20.324863001133643,20.406400102855592,19.969067052577294,20.14696502685547,25487763.578483537,97.23999786376953,1.4157286882400513,1.6149089336395264,1589.800048828125,39.0629997253418,79.18000030517578,12479.73046875,5843.7001953125,1316.1400146484375,2789.800048828125,9974.4697265625,828.780029296875,2.9079999923706055,8.625429153442383,33.04486083984375,29.907590866088867,16.08613395690918,4.6637139320373535
2011-07-18,20.035782369020325,20.19885518632448,19.546562503300198,19.92459487915039,36326214.16099967,95.93000030517578,1.4123096466064453,1.6111880540847778,1602.0999755859375,40.33300018310547,79.11299896240234,12385.16015625,5752.7998046875,1305.43994140625,2765.110107421875,,815.969970703125,2.9089999198913574,8.383916854858398,32.49382400512695,29.795385360717773,15.78104019165039,4.546926975250244
2011-07-19,20.22850237536894,21.229178316166184,20.117314903007077,21.058692932128906,47942883.257372834,97.5,1.411193609237671,1.6058323383331299,1600.9000244140625,40.21099853515625,79.05000305175781,12587.419921875,5790.0,1326.72998046875,2826.52001953125,9889.7197265625,834.6199951171875,2.8910000324249268,8.254534721374512,32.73490905761719,30.214296340942383,16.00223731994629,4.5936408042907715
2011-07-20,21.177294544080215,21.636865441184607,21.1624693571848,21.273656845092773,32908344.91007084,98.13999938964844,1.417293906211853,1.6137100458145142,1596.699951171875,39.54600143432617,79.1259994506836,12571.91015625,5853.7998046875,1325.8399658203125,2814.22998046875,10005.900390625,832.3400268554688,2.933000087738037,8.496047973632812,33.251502990722656,30.64068603515625,16.56666374206543,4.67928409576416
2011-07-21,21.533088610299163,21.963009094950884,21.384840996099523,21.777698516845703,34324559.512804195,99.12999725341797,1.427001714706421,1.6159266233444214,1586.800048828125,38.9370002746582,78.75399780273438,12724.41015625,5899.89990234375,1343.800048828125,2834.429931640625,10010.3896484375,841.260009765625,3.009999990463257,8.823811531066895,34.71520233154297,31.635623931884766,18.458250045776367,4.850571155548096
2011-07-22,21.785108760638646,21.814759128566017,21.48119955841988,21.59979820251465,19217742.616583906,99.87000274658203,1.4420026540756226,1.6323332786560059,1601.300048828125,40.112998962402344,78.58399963378906,12681.16015625,5935.0,1345.02001953125,2858.830078125,10132.1103515625,841.8200073242188,2.9639999866485596,8.737557411193848,34.66352844238281,31.56081199645996,18.229429244995117,4.82721471786499
2011-07-25,21.392247676682548,21.525671482253,21.19952455905935,21.458959579467773,20108045.272911604,99.19999694824219,1.4388489723205566,1.6315076351165771,1612.0,40.354000091552734,78.37999725341797,12592.7998046875,5925.2998046875,1337.4300537109375,2842.800048828125,10050.009765625,831.4000244140625,3.003999948501587,8.634053230285645,34.3621826171875,31.18678855895996,17.771785736083984,4.835000038146973
2011-07-26,21.458963537347323,21.69616082930684,21.29588933876962,21.473787307739258,16798698.85782931,99.58999633789062,1.4371533393859863,1.6280810832977295,1616.5999755859375,40.691001892089844,78.30000305175781,12501.2998046875,5929.7001953125,1331.93994140625,2839.9599609375,10097.7197265625,824.8300170898438,2.9509999752044678,8.625429153442383,34.19858932495117,30.999757766723633,17.939590454101562,4.998504161834717
2011-07-27,21.421903053637063,21.533089120372434,21.088344853430954,21.18470573425293,30381373.50309003,97.4000015258789,1.450810194015503,1.642602562904358,1615.0,40.553001403808594,77.91400146484375,12302.5498046875,5856.60009765625,1304.8900146484375,2764.7900390625,10047.1904296875,800.530029296875,2.9800000190734863,8.34941291809082,32.95014190673828,30.423757553100586,17.228731155395508,4.772713661193848
2011-07-28,21.244003355169728,21.466375470752208,20.903032589435597,20.977155685424805,19914807.82907999,97.44000244140625,1.4372979402542114,1.6327331066131592,1613.4000244140625,39.77899932861328,77.93000030517578,12240.1103515625,5873.2001953125,1300.6700439453125,2766.25,9901.349609375,799.3400268554688,2.9509999752044678,8.444293975830078,32.881256103515625,30.431236267089844,17.09114646911621,4.80385684967041
2011-07-29,20.73255016496019,21.140234347912763,20.591715121834653,20.71031379699707,28175810.625570063,95.69999694824219,1.4331985712051392,1.6368486881256104,1628.300048828125,40.09199905395508,77.7300033569336,12143.240234375,5815.2001953125,1292.280029296875,2756.3798828125,9833.0302734375,797.030029296875,2.805000066757202,8.375290870666504,33.0190544128418,30.259185791015625,17.007068634033203,4.741570472717285
2011-08-01,21.029041164262082,21.080927890395294,20.361922074528646,20.70289421081543,23068642.51454789,94.88999938964844,1.4363688230514526,1.6412007808685303,1619.0,39.29800033569336,77.21299743652344,12132.490234375,5774.39990234375,1286.93994140625,2744.610107421875,9965.009765625,792.8499755859375,2.740000009536743,8.461546897888184,33.139617919921875,30.251705169677734,17.037643432617188,4.6014251708984375
2011-08-02,20.458286835294132,20.61394703260975,20.14696502685547,20.14696502685547,26346418.61987679,93.79000091552734,1.4262080192565918,1.6309223175048828,1641.9000244140625,40.08100128173828,77.45999908447266,11866.6201171875,5718.39990234375,1254.050048828125,2669.239990234375,9844.58984375,767.010009765625,2.624000072479248,8.185530662536621,31.89947509765625,29.80286407470703,16.288564682006836,4.437923431396484
2011-08-03,20.169302575930452,20.407551768723405,19.945944312706356,20.325653076171875,24999064.923494358,91.93000030517578,1.417333960533142,1.6278691291809082,1663.4000244140625,41.74700164794922,77.33499908447266,11896.4404296875,5584.5,1260.3399658203125,2693.070068359375,9637.1396484375,772.780029296875,2.5989999771118164,8.228658676147461,32.088932037353516,29.847747802734375,16.0669002532959,4.492422103881836
2011-08-04,19.93849773093736,20.169301446015915,19.104624182799665,19.164186477661133,38349071.21334421,86.62999725341797,1.4352967739105225,1.6434123516082764,1656.199951171875,39.417999267578125,77.11199951171875,11383.6796875,5393.10009765625,1200.0699462890625,2556.389892578125,9659.1796875,726.7999877929688,2.4579999446868896,7.616252422332764,29.978958129882812,28.3665771484375,15.05793571472168,4.157633304595947
2011-08-05,19.461997194111724,19.648129535815404,18.546226413748137,18.76958465576172,43526675.84272128,86.87999725341797,1.4067071676254272,1.6235874891281128,1648.800048828125,38.196998596191406,79.29000091552734,11444.6103515625,5247.0,1199.3800048828125,2532.409912109375,9299.8798828125,714.6300048828125,2.558000087738037,7.046973705291748,28.799087524414062,28.1272029876709,15.302542686462402,3.9707751274108887
2011-08-08,18.38988113956014,19.015286098513887,17.034836115108703,17.072063446044922,79680225.49220906,81.30999755859375,1.4294085502624512,1.6416587829589844,1710.199951171875,39.374000549316406,78.25399780273438,10809.849609375,5069.0,1119.4599609375,2357.68994140625,9097.5595703125,650.9600219726562,2.3389999866485596,5.615154266357422,24.071002960205078,25.479053497314453,13.085887908935547,3.433551788330078
2011-08-09,18.12929399083506,18.509004214241383,16.863593246147307,18.44944190979004,77435611.26081514,79.30000305175781,1.4170728921890259,1.6320136785507202,1740.0,37.87699890136719,77.58499908447266,11239.76953125,5164.89990234375,1172.530029296875,2482.52001953125,8944.48046875,696.1599731445312,2.181999921798706,6.55532693862915,27.40391731262207,27.22952651977539,13.919045448303223,3.7216274738311768
2011-08-10,18.025054025008572,18.0920617769294,16.811471867032353,17.03483009338379,64404689.37786837,82.88999938964844,1.4383108615875244,1.6314810514450073,1781.300048828125,39.32500076293945,77.05000305175781,10719.9404296875,5007.2001953125,1120.760009765625,2381.050048828125,9038.740234375,660.2100219726562,2.13700008392334,5.839415550231934,24.536067962646484,25.710954666137695,12.573762893676758,3.2934062480926514
2011-08-11,17.27308419705954,18.404767907288907,17.206076431444195,18.08462142944336,54625829.16501635,85.72000122070312,1.4124692678451538,1.6118113994598389,1748.800048828125,38.65599822998047,76.75900268554688,11143.3095703125,5162.7998046875,1172.6400146484375,2492.679931640625,8981.9404296875,695.8900146484375,2.3359999656677246,6.253436088562012,26.08626365661621,27.44646644592285,13.919045448303223,3.5036232471466064
2011-08-12,18.464328920647127,18.784476796251873,17.74213589945484,17.96549415588379,37619135.556702755,85.37999725341797,1.4226369857788086,1.6227970123291016,1740.199951171875,39.10100173950195,76.86000061035156,11269.01953125,5320.0,1178.81005859375,2507.97998046875,8963.7197265625,697.5,2.236999988555908,6.201683521270752,25.707324981689453,26.862974166870117,12.910082817077637,3.347907543182373
2011-08-15,18.285641878005364,18.657906582313732,18.27819641350994,18.62812614440918,26694357.41654435,87.87999725341797,1.4274091720581055,1.6293280124664307,1755.5,39.29800033569336,76.81999969482422,11482.900390625,5350.60009765625,1204.489990234375,2555.199951171875,9086.41015625,718.6300048828125,2.2850000858306885,6.693333148956299,26.930252075195312,27.588600158691406,13.697372436523438,3.5425519943237305
2011-08-16,18.33775480334072,18.561114430395044,18.114396596363243,18.2781925201416,28190483.25841195,86.6500015258789,1.4438347816467285,1.6385921239852905,1782.4000244140625,39.82099914550781,76.83999633789062,11405.9296875,5357.60009765625,1192.760009765625,2523.449951171875,9107.4296875,704.760009765625,2.2139999866485596,6.382818222045898,25.784828186035156,26.952739715576172,13.047672271728516,3.4179799556732178
2011-08-17,18.509007657196012,18.78448283399701,18.322875243652458,18.523897171020508,23070963.75279289,87.58000183105469,1.439801812171936,1.644087791442871,1791.199951171875,40.349998474121094,76.75399780273438,11410.2099609375,5331.60009765625,1193.8900146484375,2511.47998046875,9057.259765625,704.030029296875,2.1649999618530273,6.434568881988525,25.707324981689453,27.356698989868164,13.00180721282959,3.5347659587860107
2011-08-18,18.06972641756384,18.2037419185221,17.451767156538377,17.660234451293945,40881284.803271696,82.37999725341797,1.4429181814193726,1.6540955305099487,1818.9000244140625,40.6870002746582,76.5469970703125,10990.580078125,5092.2001953125,1140.6500244140625,2380.429931640625,8943.759765625,662.510009765625,2.0829999446868896,6.046424388885498,24.096843719482422,26.324359893798828,12.382672309875488,3.2622640132904053
2011-08-19,17.407095699862147,17.831478625193796,17.139066097640693,17.3922061920166,41880446.30670851,82.26000213623047,1.4324390888214111,1.6507915258407593,1848.9000244140625,42.428001403808594,76.63700103759766,10817.650390625,5040.7998046875,1123.530029296875,2341.840087890625,8719.240234375,651.7000122070312,2.071000099182129,6.011922359466553,23.05476951599121,25.69599151611328,12.2298002243042,3.0053305625915527
2011-08-22,17.93571618596445,17.958052582712046,16.97527242697812,17.042280197143555,38168231.25271229,84.12000274658203,1.4369261264801025,1.6477993726730347,1888.699951171875,43.32099914550781,76.78600311279297,10854.650390625,5095.2998046875,1123.8199462890625,2345.3798828125,8628.1298828125,651.3400268554688,2.0880000591278076,5.537524700164795,22.443315505981445,24.992813110351562,11.977560043334961,3.020901918411255
2011-08-23,17.153959415504985,17.83148110952987,16.85614649586909,17.82403564453125,34181645.271500394,85.44000244140625,1.436100721359253,1.6466054916381836,1858.300048828125,42.28099822998047,76.83200073242188,11176.759765625,5129.39990234375,1162.3499755859375,2446.06005859375,8733.009765625,683.0700073242188,2.13700008392334,5.434020519256592,23.528440475463867,26.017662048339844,12.046355247497559,3.137690305709839
2011-08-24,17.876146176188563,18.47176896528504,17.712350264206215,18.1888484954834,30388852.586467773,85.16000366210938,1.4437098503112793,1.649811029434204,1754.0999755859375,39.15700149536133,76.66000366210938,11320.7099609375,5205.89990234375,1177.5999755859375,2467.68994140625,8639.6103515625,692.5700073242188,2.259999990463257,6.0291748046875,24.501619338989258,26.803133010864258,12.482040405273438,3.2389049530029297
2011-08-25,18.8812672851778,19.268421519483443,18.121846906213833,18.43454933166504,42714845.745553374,85.30000305175781,1.44123375415802,1.6370095014572144,1759.800048828125,40.7400016784668,77.0530014038086,11149.8203125,5131.10009765625,1159.27001953125,2419.6298828125,8772.3603515625,674.4199829101562,2.2219998836517334,6.598453521728516,25.690095901489258,26.72083854675293,12.818357467651367,3.15326189994812
2011-08-26,18.166524266175188,18.523898178802916,17.697471183361007,18.307985305786133,30302581.932382282,85.37000274658203,1.4372979402542114,1.6283197402954102,1794.0999755859375,40.946998596191406,77.43499755859375,11284.5400390625,5129.89990234375,1176.800048828125,2479.85009765625,8797.7802734375,691.7899780273438,2.187999963760376,6.693333148956299,25.698711395263672,27.08740234375,12.696063995361328,3.2077622413635254
2011-08-29,18.54622748320734,18.948274046108093,18.538782018700605,18.92593765258789,21584577.665052623,87.2699966430664,1.449506402015686,1.6350021362304688,1788.4000244140625,40.54100036621094,76.68199920654297,11539.25,,1210.0799560546875,2562.110107421875,8851.349609375,724.6500244140625,2.2709999084472656,7.236733436584473,26.947473526000977,28.157127380371094,13.238759994506836,3.4646947383880615
2011-08-30,18.791918597563686,19.067395052197437,18.61323174323783,18.911043167114258,20957158.790200282,88.9000015258789,1.4524328708648682,1.641497015953064,1826.699951171875,41.39799880981445,76.93299865722656,11559.9501953125,5268.7001953125,1212.9200439453125,2576.110107421875,8953.900390625,728.0800170898438,2.1760001182556152,7.003847122192383,26.646045684814453,27.723255157470703,13.024740219116211,3.488050699234009
2011-08-31,19.13440706143478,19.506671779205284,18.99294607106037,19.432218551635742,30073330.7721466,88.80999755859375,1.4433138370513916,1.6307626962661743,1828.5,41.69900131225586,76.70099639892578,11613.5302734375,5394.5,1218.8900146484375,2579.4599609375,8955.2001953125,726.8099975585938,2.2179999351501465,7.055664539337158,26.740779876708984,28.097280502319336,13.376344680786133,3.5347659587860107
2011-09-01,19.439663929476385,19.53645213082996,18.762142259769767,18.78447723388672,28844559.262751907,88.93000030517578,1.4374631643295288,1.6251442432403564,1826.0,41.481998443603516,76.7300033569336,11493.5703125,5418.7001953125,1204.4200439453125,2546.0400390625,9060.7998046875,708.9199829101562,2.1459999084472656,6.831126689910889,25.836502075195312,27.154720306396484,12.940656661987305,3.3556931018829346
2011-09-02,18.211188856004327,18.33031486918107,17.90593190867702,18.01761245727539,31830791.70825133,86.44999694824219,1.4262080192565918,1.6188040971755981,1873.699951171875,43.02000045776367,76.86000061035156,11240.259765625,5292.0,1173.969970703125,2480.330078125,8950.740234375,683.3599853515625,1.996000051498413,6.26114559173584,24.458559036254883,25.90545654296875,12.199226379394531,3.215548276901245
2011-09-06,17.429436640443672,17.898491051878885,17.325202957936924,17.809146881103516,32937540.552631937,86.0199966430664,1.4063115119934082,1.609994888305664,1869.9000244140625,41.81800079345703,76.9020004272461,11139.2998046875,5156.7998046875,1165.239990234375,2473.830078125,8590.5703125,680.8699951171875,1.9789999723434448,6.036607265472412,23.85570526123047,25.01525115966797,11.717679023742676,3.0286881923675537
2011-09-07,18.203743499148946,18.628125008981087,17.958048866084173,18.583452224731445,26438163.235571016,89.33999633789062,1.4003249406814575,1.5948200225830078,1814.199951171875,41.571998596191406,77.61799621582031,11414.8603515625,5318.60009765625,1198.6199951171875,2548.93994140625,8763.41015625,709.469970703125,2.0360000133514404,6.459775924682617,24.958057403564453,26.047582626342773,12.482040405273438,3.4024081230163574
2011-09-08,18.367540538519624,18.486665130104967,18.077174524039997,18.16651725769043,22719687.13294775,89.05000305175781,1.4085696935653687,1.5985933542251587,1854.4000244140625,42.479000091552734,77.3010025024414,11295.8095703125,5340.39990234375,1185.9000244140625,2529.139892578125,8793.1201171875,694.9199829101562,1.9859999418258667,6.217967510223389,24.096843719482422,25.06761932373047,12.107501983642578,3.2544777393341064
2011-09-09,17.913376689574893,18.077174063893207,17.444323799656793,17.51133155822754,34595153.65994407,87.23999786376953,1.3904144763946533,1.5977503061294556,1856.4000244140625,41.573001861572266,77.50800323486328,10992.1298828125,5214.7001953125,1154.22998046875,2467.989990234375,8737.66015625,673.9600219726562,1.9149999618530273,6.02797269821167,23.02893829345703,23.997894287109375,11.679459571838379,3.090975046157837
2011-09-12,17.19118239986183,17.980383094636586,17.124174646335227,17.943157196044922,34397776.32969304,88.19000244140625,1.3600815534591675,1.5856908559799194,1809.9000244140625,40.16400146484375,77.46299743652344,11061.1201171875,5129.60009765625,1162.27001953125,2495.090087890625,8535.669921875,679.760009765625,1.9299999475479126,6.088426113128662,23.21840476989746,24.252235412597656,11.503656387329102,3.1065468788146973
2011-09-13,18.12184498791221,18.546226501799072,17.98782947403697,18.136735916137695,25871278.825588476,90.20999908447266,1.3660268783569336,1.5858668088912964,1826.800048828125,41.12300109863281,77.18000030517578,11105.849609375,5174.2998046875,1172.8699951171875,2532.14990234375,8616.5498046875,691.739990234375,1.99399995803833,6.045243740081787,23.295913696289062,24.304597854614258,11.878193855285645,3.0364742279052734
2011-09-14,18.22607722886252,18.58345095803779,17.78680482088905,18.382429122924805,25667871.406781986,88.91000366210938,1.3686069250106812,1.5786067247390747,1823.5,40.46900177001953,76.93199920654297,11246.73046875,5227.0,1188.6800537109375,2572.550048828125,8518.5703125,704.1199951171875,2.010999917984009,6.088426113128662,23.588729858398438,24.536497116088867,11.832329750061035,2.9896390438079834
2011-09-15,18.6355694072863,18.77702895575581,18.39731883181122,18.75469398498535,23631807.355263174,89.4000015258789,1.3746082782745361,1.5769885778427124,1778.5,39.452999114990234,76.677001953125,11433.1796875,5337.5,1209.1099853515625,2607.070068359375,8668.8603515625,713.510009765625,2.0850000381469727,6.330235958099365,24.6221923828125,25.292043685913086,12.680773735046387,3.067697048187256
2011-09-16,18.881268640171598,18.918494547270296,18.25586374438768,18.576011657714844,32618656.491032097,87.95999908447266,1.3869048357009888,1.579304814338684,1812.0999755859375,40.78099822998047,76.73400115966797,11509.08984375,5368.39990234375,1216.010009765625,2622.31005859375,8864.16015625,714.3099975585938,2.0759999752044678,6.2438740730285645,24.96666717529297,25.00777244567871,12.573762893676758,3.12233829498291
2011-09-19,18.121846328310916,18.285642290675366,17.905932113302285,18.11440086364746,25725427.424741454,85.69999694824219,1.3701446056365967,1.5724011659622192,1776.4000244140625,39.11000061035156,76.91000366210938,11401.009765625,5259.60009765625,1204.0899658203125,2612.830078125,,702.22998046875,1.940000057220459,6.036607265472412,23.864309310913086,24.304597854614258,11.58009147644043,2.974026918411255
2011-09-20,18.188855362653833,18.739807005598088,18.04739436430629,18.367542266845703,26952264.897463582,86.88999938964844,1.3605626821517944,1.5659990310668945,1806.5999755859375,40.08100128173828,76.59600067138672,11408.66015625,5363.7001953125,1202.0899658203125,2590.239990234375,8721.240234375,689.9500122070312,1.9470000267028809,5.958883285522461,23.192564010620117,24.125057220458984,11.557164192199707,2.9506099224090576
2011-09-21,18.46432916340864,18.724914746053262,17.63790246769427,17.65279197692871,49184358.32212199,85.91999816894531,1.369394063949585,1.5734156370162964,1805.5,40.41999816894531,76.46299743652344,11124.83984375,5288.39990234375,1166.760009765625,2538.18994140625,8741.16015625,664.5800170898438,1.875,5.509808540344238,21.978256225585938,22.696256637573242,10.563488006591797,2.8257155418395996
2011-09-22,17.20607821300284,17.42943650812953,16.9008212136269,17.250749588012695,45984303.764399886,80.51000213623047,1.3586033582687378,1.5508204698562622,1739.199951171875,36.53799819946289,76.53800201416016,10733.830078125,5041.60009765625,1129.56005859375,2455.669921875,8560.259765625,643.4199829101562,1.715000033378601,5.233455181121826,20.634756088256836,21.89583396911621,9.982577323913574,2.669599771499634
2011-09-23,17.079498733542337,17.801691482377667,17.057162348292188,17.637895584106445,34961599.078385904,79.8499984741211,1.348090410232544,1.536169171333313,1637.5,30.051000595092773,76.30599975585938,10771.48046875,5066.7998046875,1136.4300537109375,2483.22998046875,,652.4299926757812,1.8079999685287476,5.4493560791015625,21.513198852539062,22.135204315185547,10.487051010131836,2.677405595779419
