Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,COP,HAL,KMI,MRO,SLB
2010-03-22,42.258628921062545,42.70987856475328,42.15058425615762,42.56370162963867,13595088.838037651,81.25,1.356704831123352,1.5108022689819336,1099.300048828125,16.920000076293945,90.33999633789062,10785.8896484375,5644.5,1165.81005859375,2395.39990234375,,682.9099731445312,3.6630001068115234,26.626972198486328,25.431377410888672,,15.10808277130127,47.07266616821289
2010-03-23,42.544650354498586,42.57007349317355,42.23322054245613,42.551002502441406,15733194.169695064,81.91000366210938,1.3468012809753418,1.5021330118179321,1103.5,17.011999130249023,90.36599731445312,10888.830078125,5673.60009765625,1174.1700439453125,2415.239990234375,10774.150390625,690.2999877929688,3.680000066757202,26.836511611938477,25.489473342895508,,15.146261215209961,46.731624603271484
2010-03-24,42.30948103130603,42.49379511108391,42.09339167161484,42.264991760253906,12551622.094359433,80.61000061035156,1.3331022262573242,1.4898910522460938,1088.5999755859375,16.625999450683594,92.01399993896484,10836.150390625,5677.89990234375,1167.719970703125,2398.760009765625,10815.0302734375,683.6799926757812,3.8289999961853027,26.846738815307617,25.074472427368164,,14.974467277526855,46.1236457824707
2010-03-25,42.46202012616653,42.53193253899879,42.09974891829366,42.13788604736328,13407601.025399784,80.52999877929688,1.3307074308395386,1.4844944477081299,1092.699951171875,16.726999282836914,92.51300048828125,10841.2099609375,5727.7001953125,1165.72998046875,2397.409912109375,10828.849609375,679.0999755859375,3.9010000228881836,26.335660934448242,24.543272018432617,,14.840851783752441,45.04860305786133
2010-03-26,42.226865114959125,42.50650992072936,42.05526015447277,42.29042053222656,19418637.164277695,80.0,1.3410038948059082,1.4898022413253784,1104.199951171875,16.893999099731445,92.50700378417969,10850.3603515625,5703.0,1166.5899658203125,2395.1298828125,10996.3701171875,678.969970703125,3.8550000190734863,26.075008392333984,24.368974685668945,,14.716785430908203,45.72327423095703
2010-03-29,42.36668846896486,42.887850630781706,42.32219434456073,42.7734489440918,16602325.96346325,82.16999816894531,1.3481086492538452,1.498194694519043,1110.300048828125,17.37299919128418,92.48999786376953,10895.8603515625,5710.7001953125,1173.219970703125,2404.360107421875,10986.4697265625,682.25,3.864000082015991,26.141447067260742,24.792274475097656,,15.012646675109863,46.761260986328125
2010-03-30,42.703533904283326,42.7734463112331,42.449307410735706,42.61455535888672,11278651.804974707,82.37000274658203,1.3424079418182373,1.5074089765548706,1104.5,17.31599998474121,92.81999969482422,10907.419921875,5672.2998046875,1173.27001953125,2410.68994140625,11097.1396484375,683.9400024414062,3.868000030517578,26.197675704956055,24.900177001953125,,14.98401165008545,46.74644088745117
2010-03-31,42.54464522376597,42.70353618459693,42.32855099557287,42.570068359375,14206440.80789566,83.76000213623047,1.3508037328720093,1.5183724164962769,1113.300048828125,17.511999130249023,93.5199966430664,10856.6298828125,5679.60009765625,1169.4300537109375,2397.9599609375,11089.9404296875,678.6400146484375,3.8329999446868896,26.151676177978516,25.008073806762695,,15.098541259765625,47.0504150390625
2010-04-01,42.75438759388781,43.09124058266781,42.70354615976096,42.970481872558594,12466397.029681854,84.87000274658203,1.3584003448486328,1.5291922092437744,1125.0999755859375,17.875999450683594,93.8499984741211,10927.0703125,5744.89990234375,1178.0999755859375,2402.580078125,11244.400390625,683.97998046875,3.8589999675750732,26.586091995239258,25.51437759399414,,15.31328010559082,47.87339401245117
2010-04-05,43.11665245555173,43.44714839749472,43.04038789123236,43.33910369873047,13283984.570845174,86.62000274658203,1.34890878200531,1.5298004150390625,1132.9000244140625,18.104000091552734,94.33000183105469,10973.5498046875,,1187.43994140625,2429.530029296875,11339.2998046875,697.6500244140625,3.99399995803833,27.230045318603516,26.435684204101562,,15.470758438110352,48.76309585571289
2010-04-06,43.211983573617324,43.440786941021074,43.09122974285279,43.15478515625,12569418.790849986,86.83999633789062,1.3401951789855957,1.5270905494689941,1135.0999755859375,17.91699981689453,93.79399871826172,10969.990234375,5780.39990234375,1189.43994140625,2436.81005859375,11282.3203125,701.47998046875,3.9679999351501465,27.240259170532227,26.726184844970703,,15.547099113464355,49.519344329833984
2010-04-07,43.11029604201944,43.12300518515918,42.56371075663325,42.798866271972656,15591334.200298015,85.87999725341797,1.3348461389541626,1.5242043733596802,1152.300048828125,18.184999465942383,93.30899810791016,10897.51953125,5762.10009765625,1182.449951171875,2431.159912109375,11292.830078125,699.4600219726562,3.86299991607666,27.04094123840332,26.253080368041992,,15.246463775634766,48.963279724121094
2010-04-08,42.58912816755569,43.35815972177748,42.487435640237145,43.129356384277344,15292172.248116992,85.38999938964844,1.336112380027771,1.5283042192459106,1152.199951171875,18.115999221801758,93.41999816894531,10927.0703125,5712.7001953125,1186.43994140625,2436.81005859375,11168.2001953125,699.6400146484375,3.8959999084472656,27.567346572875977,26.27798080444336,,15.208287239074707,49.393314361572266
2010-04-09,43.28826033789143,43.84120271127617,43.26283719841727,43.701377868652344,13410144.907362666,84.91999816894531,1.3500925302505493,1.536995530128479,1161.0999755859375,18.34000015258789,93.16000366210938,10997.349609375,5771.0,1194.3699951171875,2454.050048828125,11204.33984375,702.9500122070312,3.888000011444092,28.272628784179688,26.203289031982422,,15.360994338989258,49.32656478881836
2010-04-12,43.72680090165199,43.885691886252516,43.58697605936864,43.66959762573242,11548387.429947756,84.33999633789062,1.3596007823944092,1.5373972654342651,1161.5999755859375,18.402999877929688,93.18299865722656,11005.9697265625,5777.7001953125,1196.47998046875,2457.8701171875,11251.900390625,705.0599975585938,3.8459999561309814,28.59971809387207,26.145177841186523,,15.365764617919922,49.16346740722656
2010-04-13,43.51706630484107,43.70138044014815,43.26283974410828,43.63782501220703,12188273.949997133,84.05000305175781,1.3608589172363281,1.5377753973007202,1152.800048828125,18.238000869750977,93.18000030517578,11019.419921875,5761.7001953125,1197.300048828125,2465.989990234375,11161.23046875,707.030029296875,3.811000108718872,28.451505661010742,26.078779220581055,,15.370540618896484,48.57032012939453
2010-04-14,43.675938090479,43.739493490468426,43.44713477134413,43.60602569580078,11934488.005048456,85.83999633789062,1.3655978441238403,1.5472211837768555,1159.0,18.40399932861328,93.31800079345703,11123.1103515625,5796.2998046875,1210.6500244140625,2504.860107421875,11204.900390625,722.4000244140625,3.8550000190734863,29.075023651123047,26.917089462280273,,15.661630630493164,49.74919509887695
2010-04-15,43.536124667834656,43.67594949369754,43.31367828531075,43.38359069824219,10622115.298701517,85.51000213623047,1.3574045896530151,1.54655122756958,1159.699951171875,18.423999786376953,93.04000091552734,11144.5703125,5825.0,1211.6700439453125,2515.68994140625,11273.7900390625,724.2100219726562,3.8480000495910645,29.16189956665039,26.99178695678711,,15.604373931884766,49.83074188232422
2010-04-16,43.294609692126066,43.66323302700743,43.0340261952433,43.173851013183594,21517076.944942456,83.23999786376953,1.3504024744033813,1.536405086517334,1136.300048828125,17.66900062561035,92.1500015258789,11018.66015625,5744.0,1192.1300048828125,2481.260009765625,11102.1796875,714.6199951171875,3.7699999809265137,28.645721435546875,26.261381149291992,,15.279871940612793,48.78535079956055
2010-04-19,43.05945205116424,43.497992671694405,42.94505036098104,43.364524841308594,16325093.511235494,81.44999694824219,1.348726749420166,1.533530592918396,1135.199951171875,17.725000381469727,92.45999908447266,11092.0498046875,5727.89990234375,1197.52001953125,2480.110107421875,10908.76953125,711.4000244140625,3.806999921798706,28.94725227355957,26.203289031982422,,15.294184684753418,48.370155334472656
2010-04-20,43.612403878761775,43.993741312930176,43.536134452340676,43.8348503112793,14611298.729811475,83.44999694824219,1.343508243560791,1.5363816022872925,1138.5999755859375,17.815000534057617,93.1709976196289,11117.0595703125,5783.7001953125,1207.1700439453125,2500.31005859375,10900.6796875,721.5499877929688,3.805000066757202,29.335670471191406,27.647497177124023,,15.556646347045898,50.30524826049805
2010-04-21,43.85390871426987,44.12720138282475,43.58061604571498,43.803062438964844,13422600.99881751,83.68000030517578,1.3389928340911865,1.5413308143615723,1148.199951171875,18.072999954223633,93.05400085449219,11124.919921875,5723.39990234375,1205.93994140625,2504.610107421875,11090.0498046875,726.1900024414062,3.73799991607666,29.243682861328125,27.63089942932129,,15.528010368347168,50.43128204345703
