Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,CF,DD,IP,MOS,NEM
2013-09-03,27.818253761201092,27.979415467530547,27.701860144256482,27.863021850585938,12039296.25682228,108.54000091552734,1.319000244140625,1.5547021627426147,1412.0,24.381999969482422,99.56999969482422,14833.9599609375,6468.39990234375,1639.77001953125,3612.610107421875,13978.4404296875,1016.260009765625,2.8480000495910645,29.65645980834961,37.200828552246094,31.567819595336914,35.45943832397461,27.13582420349121
2013-09-04,27.513836733974774,27.8898801345458,27.42430226570016,27.84511375427246,8316645.963605704,107.2300033569336,1.317401647567749,1.556371808052063,1389.9000244140625,23.368999481201172,99.55400085449219,14930.8701171875,6474.7001953125,1653.0799560546875,3649.0400390625,14053.8701171875,1025.5799560546875,2.8970000743865967,29.749313354492188,37.53865051269531,31.78726577758789,36.40638732910156,27.265167236328125
2013-09-05,27.9704604885923,27.9704604885923,27.54069709777832,27.54069709777832,8885366.57882487,108.37000274658203,1.320062279701233,1.5622069835662842,1373.0999755859375,23.20599937438965,99.72799682617188,14937.48046875,6532.39990234375,1655.0799560546875,3658.780029296875,14064.8203125,1028.68994140625,2.9790000915527344,29.79265022277832,38.16462707519531,31.68752098083496,36.217002868652344,26.126968383789062
2013-09-06,27.88988147074144,28.14953127040477,27.809300616206478,27.9167423248291,7782485.736396836,110.52999877929688,1.3118367195129395,1.5589923858642578,1386.699951171875,23.841999053955078,100.11599731445312,14922.5,6547.2998046875,1655.1700439453125,3660.010009765625,13860.8095703125,1029.550048828125,2.937999963760376,30.05264663696289,38.31367111206055,31.827173233032227,36.29448318481445,26.239063262939453
2013-09-09,28.086857739191267,28.61510754273231,28.05104326696311,28.507667541503906,8371351.742114965,109.5199966430664,1.3174188137054443,1.5635994672775269,1386.800048828125,23.667999267578125,99.97699737548828,15063.1201171875,6530.7001953125,1671.7099609375,3706.179931640625,14205.23046875,1046.0799560546875,2.8970000743865967,30.3033504486084,38.562076568603516,32.68502426147461,38.14536666870117,26.195945739746094
2013-09-10,28.749409002580276,28.785223473434023,28.409178360381524,28.588247299194336,11096591.204685686,107.38999938964844,1.3258028030395508,1.5697600841522217,1364.0999755859375,22.965999603271484,99.71900177001953,15191.0595703125,6584.0,1683.989990234375,3729.02001953125,14423.3603515625,1055.719970703125,2.9590001106262207,30.594301223754883,39.7245979309082,32.76482391357422,39.19562911987305,25.178466796875
2013-09-11,28.561390642476553,29.582081011311214,28.561390642476553,29.394060134887695,15604189.164505819,107.55999755859375,1.326629400253296,1.5732917785644531,1363.9000244140625,23.121000289916992,100.28500366210938,15326.599609375,6588.39990234375,1689.1300048828125,3725.010009765625,14425.0703125,1055.3399658203125,2.9200000762939453,30.67477035522461,39.59542465209961,32.82468032836914,38.67911148071289,25.40265464782715
2013-09-12,29.05382716661715,29.725333171629305,28.99115354605251,29.680566787719727,17460499.14232606,108.5999984741211,1.3315579891204834,1.5826040506362915,1330.4000244140625,22.099000930786133,99.83000183105469,15300.6396484375,6589.0,1683.4200439453125,3715.969970703125,14387.26953125,1048.47998046875,2.9070000648498535,30.082042694091797,38.61174774169922,32.006717681884766,38.205623626708984,24.342052459716797
2013-09-13,29.77009787746278,29.779049787557636,29.394056175271594,29.582077026367188,14082644.075038696,108.20999908447266,1.3298933506011963,1.5804529190063477,1308.4000244140625,21.670000076293945,99.5780029296875,15376.0595703125,6583.7998046875,1687.989990234375,3722.179931640625,14404.669921875,1053.97998046875,2.8980000019073486,29.996917724609375,39.61529541015625,32.365821838378906,39.591636657714844,24.316192626953125
2013-09-16,29.940217101908836,29.97603157990966,29.644756197043577,29.770103454589844,10641670.424657837,106.58999633789062,1.3359339237213135,1.593625545501709,1317.9000244140625,21.96299934387207,99.01499938964844,15494.7802734375,6622.89990234375,1697.5999755859375,3717.85009765625,,1056.25,2.874000072479248,31.05703353881836,39.545745849609375,32.857940673828125,39.21284103393555,24.25582504272461
2013-09-17,29.787999099910525,30.083459889780556,29.74323272756116,30.02078628540039,9852423.095438655,105.41999816894531,1.3337956666946411,1.5903055667877197,1309.5,21.735000610351562,99.06999969482422,15529.73046875,6570.2001953125,1704.760009765625,3745.699951171875,14311.669921875,1066.3900146484375,2.8529999256134033,31.06941032409668,39.45631790161133,31.993423461914062,38.73936080932617,24.592113494873047
2013-09-18,30.074513273585744,31.12206091580586,30.01183965817715,30.934040069580078,18871913.678168725,108.06999969482422,1.3357912302017212,1.5905078649520874,1307.800048828125,21.513999938964844,99.12799835205078,15676.9404296875,6558.7998046875,1725.52001953125,3783.639892578125,14505.3603515625,1076.969970703125,2.7079999446868896,32.03510284423828,40.59896469116211,31.986770629882812,38.851280212402344,26.618467330932617
2013-09-19,31.211598098760224,31.327993423469923,30.611717654908063,30.97880744934082,13545887.058170388,106.38999938964844,1.3523015975952148,1.6133195161819458,1369.4000244140625,23.242000579833984,98.20999908447266,15636.5498046875,6625.39990234375,1722.3399658203125,3789.3798828125,14766.1796875,1075.27001953125,2.747999906539917,31.898910522460938,40.3505744934082,31.800567626953125,38.51554489135742,25.6785831451416
2013-09-20,31.068347485373614,31.148928348568397,30.298353329391574,30.325212478637695,18141676.179016866,104.68000030517578,1.353417992591858,1.6037977933883667,1332.5,21.875999450683594,99.38999938964844,15451.08984375,6596.39990234375,1709.9100341796875,3774.72998046875,14742.419921875,1072.8299560546875,2.7320001125335693,32.21617889404297,39.446388244628906,31.780635833740234,38.5413703918457,24.20408821105957
2013-09-23,30.44159846218879,30.76392181590835,30.164041481940195,30.226715087890625,12277007.125687614,103.58999633789062,1.3534547090530396,1.6016913652420044,1326.9000244140625,21.80500030517578,99.2770004272461,15401.3798828125,6557.39990234375,1701.8399658203125,3765.2900390625,,1072.1300048828125,2.7139999866485596,32.1728401184082,38.98932647705078,31.31511688232422,38.49832534790039,24.040254592895508
2013-09-24,29.99393311662447,30.44160376015618,29.83277141171658,30.208816528320312,8845076.574899497,103.12999725341797,1.349892020225525,1.6041579246520996,1316.0,21.538999557495117,98.73999786376953,15334.58984375,6571.5,1697.4200439453125,3768.25,14732.6103515625,1074.6800537109375,2.6530001163482666,32.186767578125,38.86015701293945,31.281864166259766,38.188411712646484,24.14373779296875
2013-09-25,30.468463723211148,30.737068848900915,30.065562865588607,30.289398193359375,9031307.804894991,102.66000366210938,1.347182273864746,1.599590539932251,1335.9000244140625,21.83799934387207,98.74500274658203,15273.259765625,6551.5,1692.77001953125,3761.10009765625,14620.5302734375,1073.510009765625,2.614000082015991,33.11996078491211,39.6053581237793,31.055768966674805,38.36919403076172,24.411035537719727
2013-09-26,30.44160781779825,30.647535931416822,30.1550988409849,30.325212478637695,5159225.786132319,103.02999877929688,1.351698398590088,1.6073811054229736,1323.5999755859375,21.719999313354492,98.43499755859375,15328.2998046875,6565.60009765625,1698.6700439453125,3787.429931640625,14799.1201171875,1078.4100341796875,2.6429998874664307,32.863067626953125,40.05610656738281,31.4481143951416,38.04204559326172,24.290319442749023
2013-09-27,30.047652887188235,30.271488194530487,29.832769489339146,29.92230224609375,6878548.5287504,102.87000274658203,1.348617672920227,1.6037464141845703,1338.4000244140625,21.783000946044922,98.90499877929688,15258.240234375,6512.7001953125,1691.75,3781.590087890625,14760.0703125,1074.18994140625,2.61899995803833,32.57366180419922,39.08451461791992,30.217851638793945,37.387786865234375,24.12648582458496
2013-09-30,29.53730855731471,29.77009577334334,28.9463834845974,29.617889404296875,10312898.380621893,102.33000183105469,1.349545955657959,1.6168932914733887,1326.5,21.6560001373291,97.8270034790039,15129.669921875,6462.2001953125,1681.550048828125,3771.47998046875,14455.7998046875,1073.7900390625,2.615000009536743,32.62783432006836,38.463478088378906,29.792253494262695,37.03484344482422,24.22995948791504
2013-10-01,29.08068334338119,29.653701195986798,29.00010249439254,29.474632263183594,7730555.408318636,102.04000091552734,1.3525211811065674,1.6186991930007935,1286.0,21.124000549316406,98.4000015258789,15191.7001953125,6460.0,1695.0,3817.97998046875,14484.7197265625,1087.4300537109375,2.6459999084472656,32.64950180053711,38.37332534790039,30.111452102661133,37.869876861572266,23.462533950805664
2013-10-02,29.447773290121184,30.002883911132812,29.34928520573322,30.002883911132812,8234632.579201076,104.0999984741211,1.352338194847107,1.6192234754562378,1320.5999755859375,21.84600067138672,97.9260025024414,15133.1396484375,6437.5,1693.8699951171875,3815.02001953125,14170.490234375,1082.550048828125,2.625999927520752,33.102928161621094,38.76397705078125,29.659252166748047,39.25588607788086,23.73845863342285
2013-10-03,29.859633951744932,30.083469298955784,29.33138239570907,29.555217742919922,7987967.268844184,103.30999755859375,1.3591018915176392,1.6235610246658325,1317.4000244140625,21.73900032043457,97.30000305175781,14996.48046875,6449.0,1678.6600341796875,3774.340087890625,14157.25,1070.9000244140625,2.6059999465942383,32.77949523925781,38.83407974243164,29.167156219482422,38.98040008544922,23.24696159362793
2013-10-04,29.752195612515738,30.486375319367806,29.653707507738126,30.244632720947266,17877730.18587672,103.83999633789062,1.362416386604309,1.6156916618347168,1309.699951171875,21.704999923706055,97.25900268554688,15072.580078125,6453.89990234375,1690.5,3807.75,14024.3095703125,1078.25,2.6519999504089355,33.48674774169922,40.05610656738281,29.060747146606445,39.68632125854492,23.108997344970703
2013-10-07,29.922297067450504,30.298342094740473,29.868578788877045,29.949159622192383,9931929.004351491,103.02999877929688,1.356999397277832,1.603592038154602,1324.800048828125,22.339000701904297,97.29000091552734,14936.240234375,6437.2998046875,1676.1199951171875,3770.3798828125,13853.3203125,1065.7900390625,2.634000062942505,33.205078125,39.41505432128906,29.05409812927246,39.29032897949219,23.428037643432617
2013-10-08,30.056604969270442,30.1013713479048,29.385099043387804,29.456727981567383,8974542.398236288,103.48999786376953,,,1324.199951171875,22.39699935913086,,14776.5302734375,6365.7998046875,1655.449951171875,3694.830078125,13894.6103515625,1047.260009765625,2.635999917984009,32.301292419433594,38.583683013916016,28.701637268066406,39.10093307495117,22.720979690551758
2013-10-09,29.36719285187891,29.689516254223474,28.955336689085694,29.43882179260254,9778469.64000536,101.61000061035156,1.3598041534423828,1.612097144126892,1306.9000244140625,21.84600067138672,96.9010009765625,14802.98046875,6337.89990234375,1656.4000244140625,3677.780029296875,14037.83984375,1043.4599609375,2.6500000953674316,31.951539993286133,38.984344482421875,28.708301544189453,39.46250534057617,22.85031509399414
2013-10-10,29.83926434178921,30.273161578407503,29.540963870930604,30.03813362121582,9187167.362365823,103.01000213623047,1.352027416229248,1.595507025718689,1296.5999755859375,21.850000381469727,97.47899627685547,15126.0703125,6430.5,1692.56005859375,3760.75,14194.7099609375,1069.5,2.684999942779541,32.02272415161133,40.466796875,29.446455001831055,39.824058532714844,22.677860260009766
2013-10-11,29.631363693531746,30.354523616208215,29.622325746225222,30.227968215942383,8168783.325117969,102.0199966430664,1.3526674509048462,1.598005771636963,1268.0,21.21500015258789,98.18499755859375,15237.1103515625,6487.2001953125,1703.199951171875,3791.8701171875,14404.740234375,1084.31005859375,2.681999921798706,31.65594482421875,41.137901306152344,29.852094650268555,39.14396667480469,22.091514587402344
2013-10-14,30.191816167251503,30.86073468361078,30.1285401845765,30.616668701171875,8293619.206522671,102.41000366210938,1.3556748628616333,1.5971124172210693,1276.4000244140625,21.309999465942383,98.31400299072266,15301.259765625,6507.7001953125,1710.1400146484375,3815.280029296875,,1090.300048828125,2.690999984741211,31.892717361450195,40.88747787475586,30.151350021362305,39.09231948852539,22.194988250732422
2013-10-15,30.589540493818735,31.041513607824164,30.55338181711081,30.77033042907715,9665897.01612012,101.20999908447266,1.3558586835861206,1.597188949584961,1273.0,21.145999908447266,98.6500015258789,15168.009765625,6549.10009765625,1698.06005859375,3794.010009765625,14441.5400390625,1079.6199951171875,2.7200000286102295,31.75035285949707,40.496829986572266,29.645946502685547,39.057899475097656,22.50541114807129
2013-10-16,30.860730146639423,31.03248217289221,30.5262709376301,30.85169219970703,8708167.814373014,102.29000091552734,1.3521736860275269,1.5984655618667603,1282.0,21.31999969482422,98.54399871826172,15373.830078125,6571.60009765625,1721.5400390625,3839.429931640625,14467.1396484375,1092.4200439453125,2.6710000038146973,32.335330963134766,41.1979866027832,29.90530776977539,39.539974212646484,22.315706253051758
2013-10-17,30.896884228614336,31.484450691873324,30.887842834746802,31.375974655151367,13225638.06649245,100.66999816894531,1.3522467613220215,1.5943877696990967,1322.699951171875,21.902999877929688,98.94000244140625,15371.650390625,6576.2001953125,1733.1500244140625,3863.14990234375,14586.509765625,1102.27001953125,2.5869998931884766,32.428192138671875,41.45842361450195,30.111452102661133,40.03928756713867,23.33319854736328
2013-10-18,31.620040147295843,31.800830091160748,31.375974240320424,31.538684844970703,13947348.594433276,100.80999755859375,1.366698980331421,1.6149349212646484,1314.4000244140625,21.868999481201172,97.98999786376953,15399.650390625,6622.60009765625,1744.5,3914.280029296875,14561.5400390625,1114.77001953125,2.5889999866485596,33.297943115234375,41.37828826904297,30.237817764282227,40.12537384033203,23.212474822998047
2013-10-21,31.56580982693237,31.864113824292698,31.439257869851822,31.674285888671875,8737456.391893072,99.22000122070312,1.3681949377059937,1.6172070503234863,1315.699951171875,22.232999801635742,97.927001953125,15392.2001953125,6654.2001953125,1744.6600341796875,3920.050048828125,14693.5703125,1112.47998046875,2.6089999675750732,33.42329406738281,41.42837142944336,29.56614112854004,40.22867965698242,23.712594985961914
2013-10-22,32.81325084031424,33.2471446616275,32.542067633028644,32.867488861083984,25890017.03567602,97.80000305175781,1.36759614944458,1.6135278940200806,1342.5,22.753999710083008,98.19400024414062,15467.66015625,6695.7001953125,1754.6700439453125,3929.570068359375,14713.25,1115.6300048828125,2.51200008392334,33.40007781982422,41.618682861328125,29.619352340698242,40.07372283935547,24.540376663208008
2013-10-23,32.50590739161123,33.210987834634324,32.45167282172735,33.11155319213867,15518045.784176452,96.86000061035156,1.3778469562530518,1.6232712268829346,1333.9000244140625,22.582000732421875,98.13300323486328,15413.330078125,6674.5,1746.3800048828125,3907.070068359375,14426.0498046875,1110.9300537109375,2.484999895095825,32.89400863647461,41.10784912109375,29.51959991455078,40.142601013183594,23.531513214111328
2013-10-24,33.08443729680272,34.02454239278273,33.021161323831166,33.81663513183594,17576695.61185409,97.11000061035156,1.3780938386917114,1.616370677947998,1350.199951171875,22.785999298095703,97.41999816894531,15509.2099609375,6713.2001953125,1752.0699462890625,3928.9599609375,14486.41015625,1118.8499755859375,2.5220000743865967,32.519493103027344,40.687156677246094,29.911954879760742,39.29032897949219,23.84192657470703
2013-10-25,33.67199764006353,33.89798420140624,33.37369372391615,33.843746185302734,9700789.526821632,97.8499984741211,1.380395531654358,1.620089054107666,1352.4000244140625,22.60300064086914,97.38500213623047,15570.2802734375,6721.2998046875,1759.77001953125,3943.360107421875,14088.1904296875,1118.3399658203125,2.503000020980835,32.440574645996094,39.5853271484375,30.304302215576172,39.548580169677734,23.997140884399414
2013-10-28,33.89798980707172,34.00646240893543,33.34658195448492,33.69008255004883,9665989.194826627,98.68000030517578,1.3805290460586548,1.6173901557922363,1352.0,22.49799919128418,97.56999969482422,15568.9296875,6725.7998046875,1762.1099853515625,3940.1298828125,14396.0400390625,1117.969970703125,2.51200008392334,33.79317092895508,39.17465591430664,29.96515655517578,40.17702102661133,24.212711334228516
2013-10-29,34.06974504075646,34.24149709625388,33.86183774309131,34.060707092285156,9756295.34685904,98.19999694824219,1.3789299726486206,1.614179015159607,1345.199951171875,22.45199966430664,97.62000274658203,15680.349609375,6774.7001953125,1771.949951171875,3952.340087890625,14325.98046875,1121.0699462890625,2.506999969482422,33.46198272705078,39.525238037109375,29.59275245666504,40.400856018066406,23.84192657470703
2013-10-30,34.114941380504426,34.349965946049046,33.22907080319699,33.69912338256836,11338652.57484911,96.7699966430664,1.374306082725525,1.6048272848129272,1349.0,22.945999145507812,98.19400024414062,15618.759765625,6777.7001953125,1763.31005859375,3930.6201171875,14502.349609375,1105.5,2.5269999504089355,33.485191345214844,39.32489776611328,29.56614112854004,40.185630798339844,24.178220748901367
2013-10-31,33.54544821985633,34.024538662192,33.19290970958808,33.22906494140625,10923829.611703027,96.37999725341797,1.3724011182785034,1.602615475654602,1323.5999755859375,21.832000732421875,98.50700378417969,15545.75,6731.39990234375,1756.5400390625,3919.7099609375,14327.9404296875,1100.1500244140625,2.5420000553131104,33.36603546142578,39.53525161743164,29.665903091430664,39.47111129760742,23.505645751953125
2013-11-01,33.32849809418631,33.500250092823414,32.91268363651579,33.24714279174805,9328002.373119306,94.61000061035156,1.3579760789871216,1.6044667959213257,1313.0999755859375,21.804000854492188,98.32099914550781,15615.5498046875,6734.7001953125,1761.6400146484375,3922.0400390625,14201.5703125,1095.6700439453125,2.619999885559082,33.26389694213867,39.01438903808594,29.898651123046875,39.68632125854492,22.401931762695312
2013-11-04,33.34657973755138,33.82567019152378,33.3285003970624,33.807594299316406,9327099.071315048,94.62000274658203,1.349400281906128,1.5923820734024048,1314.5999755859375,21.67799949645996,98.69200134277344,15639.1201171875,6763.60009765625,1767.9300537109375,3936.590087890625,,1108.280029296875,2.6019999980926514,33.6801872253418,38.463478088378906,30.151350021362305,40.22867965698242,23.566007614135742
2013-11-05,33.699118828728466,33.897988129203256,33.36465964470586,33.61776351928711,7757396.392756896,93.37000274658203,1.351698398590088,1.5972399711608887,1308.0,21.61400032043457,98.62699890136719,15618.2197265625,6746.7998046875,1762.969970703125,3939.860107421875,14225.3701171875,1103.5899658203125,2.6619999408721924,32.421993255615234,38.78401184082031,28.974292755126953,39.643287658691406,23.583250045776367
2013-11-06,33.662960886810595,33.9070233472151,33.37369490563067,33.51832962036133,7422122.094297501,94.80000305175781,1.3473094701766968,1.6048015356063843,1317.699951171875,21.746000289916992,98.45600128173828,15746.8798828125,6741.7001953125,1770.489990234375,3931.949951171875,14337.3095703125,1098.6300048828125,2.640000104904175,32.75318908691406,39.32489776611328,28.881195068359375,39.90154266357422,24.074748992919922
2013-11-07,33.48217121088552,33.52736783546155,32.352238355077674,32.478790283203125,15534316.901646212,94.19999694824219,1.351807951927185,1.6085445880889893,1308.4000244140625,21.638999938964844,98.6500015258789,15593.98046875,6697.2001953125,1747.1500244140625,3857.330078125,14228.4404296875,1079.0899658203125,2.61299991607666,32.61699676513672,38.733924865722656,28.661739349365234,40.42668533325195,23.583250045776367
2013-11-08,32.22569377603137,33.07540223599382,32.18049369286602,33.06636428833008,8607920.85321154,94.5999984741211,1.3409138917922974,1.6088809967041016,1284.5,21.30699920654297,98.1709976196289,15761.7802734375,6708.39990234375,1770.6099853515625,3919.22998046875,14086.7998046875,1099.969970703125,2.746000051498413,33.94792556762695,39.73557662963867,29.23365020751953,41.33061218261719,23.772953033447266
2013-11-11,32.93076845295826,33.05732040040398,32.60534718907958,32.9578857421875,7550664.468385408,95.13999938964844,1.3347926139831543,1.6004866361618042,1281.0,21.27199935913086,99.1989974975586,15783.099609375,6728.39990234375,1771.8900146484375,3919.7900390625,14269.83984375,1101.5,2.750999927520752,34.12435531616211,39.72555923461914,29.599401473999023,41.433895111083984,23.78157615661621
2013-11-12,32.76805525891592,32.93076587813307,32.153371463713725,32.45167541503906,8136149.930177229,93.04000091552734,1.3409318923950195,1.5986955165863037,1271.0999755859375,20.76799964904785,99.13800048828125,15750.669921875,6726.7998046875,1767.68994140625,3919.919921875,14588.6796875,1101.469970703125,2.7679998874664307,33.780792236328125,39.40503692626953,29.546205520629883,41.33921432495117,23.264205932617188
2013-11-13,31.809875907102413,32.858453703022825,31.674286001866783,32.84037780761719,10195341.32977001,93.87999725341797,1.3439956903457642,1.589092493057251,1268.300048828125,20.43199920654297,99.61699676513672,15821.6298828125,6630.0,1782.0,3965.580078125,14567.16015625,1112.1800537109375,2.7249999046325684,33.799442291259766,39.66545867919922,29.8745174407959,41.494171142578125,23.540136337280273
2013-11-14,32.84939956665039,33.048268800928945,32.478781824400684,32.84939956665039,6662534.355789065,93.76000213623047,1.3489633798599243,1.6049045324325562,1286.199951171875,20.711999893188477,99.21800231933594,15876.2197265625,6666.10009765625,1790.6199951171875,3972.739990234375,14876.41015625,1111.43994140625,2.7019999027252197,34.003116607666016,40.16628646850586,30.243345260620117,41.45972442626953,24.20408821105957
2013-11-15,32.9940467731785,33.446020016646706,32.89461210789035,33.29235076904297,10731743.087557605,93.83999633789062,1.3448994159698486,1.6058067083358765,1287.300048828125,20.716999053955078,100.23999786376953,15961.7001953125,6693.39990234375,1798.1800537109375,3985.969970703125,15165.919921875,1116.199951171875,2.7090001106262207,34.032657623291016,40.29650115966797,30.531692504882812,42.225914001464844,23.9626522064209
2013-11-18,33.44601555463908,33.46409489575972,32.903649114146816,32.98500442504883,7546777.028676089,93.02999877929688,1.3483994007110596,1.6113957166671753,1272.199951171875,20.349000930786133,100.35399627685547,15976.01953125,6723.5,1791.530029296875,3949.070068359375,15164.2998046875,1107.2900390625,2.677999973297119,33.629981994628906,39.935909271240234,30.364044189453125,41.69216537475586,23.315948486328125
2013-11-19,32.9217280856914,33.210994122390886,32.65054484008532,32.90365219116211,6850648.5726011265,93.33999633789062,1.3504389524459839,1.6115256547927856,1273.4000244140625,20.326000213623047,99.86299896240234,15967.0302734375,6698.0,1787.8699951171875,3931.550048828125,15126.5595703125,1101.3800048828125,2.7119998931884766,33.34547424316406,39.76563262939453,30.310401916503906,41.132598876953125,23.583250045776367
2013-11-20,32.95788446368633,33.229067690304845,32.57822863607676,32.70478057861328,7525444.071266727,93.33000183105469,1.3567416667938232,1.6138923168182373,1257.9000244140625,20.049999237060547,100.18099975585938,15900.8203125,6681.10009765625,1781.3699951171875,3921.27001953125,15076.080078125,1099.7900390625,2.7920000553131104,33.34235382080078,39.32489776611328,30.323814392089844,40.727989196777344,22.755464553833008
2013-11-21,32.90365045330206,32.90365045330206,32.27088728145358,32.69573974609375,7083052.831018078,95.44000244140625,1.3433817625045776,1.6100207567214966,1243.5,19.92799949645996,100.20700073242188,16009.990234375,6681.2998046875,1795.8499755859375,3969.159912109375,15365.599609375,1119.6199951171875,2.7839999198913574,33.36723709106445,39.695518493652344,31.322988510131836,39.96180725097656,22.298458099365234
2013-11-22,32.72285060043874,32.72285060043874,32.288956871769024,32.63245391845703,8429659.241934028,94.83999633789062,1.347182273864746,1.6186991930007935,1244.0,19.856000900268555,101.31900024414062,16064.76953125,6674.2998046875,1804.760009765625,3991.64990234375,15381.7197265625,1124.9200439453125,2.752000093460083,33.45584487915039,39.72555923461914,31.443696975708008,40.90016555786133,22.194988250732422
2013-11-25,32.56918287431025,32.57822426801163,32.16240981306322,32.352237701416016,9215551.396515975,94.08999633789062,1.355233907699585,1.6231131553649902,1241.0999755859375,19.8799991607666,101.29000091552734,16072.5400390625,6694.60009765625,1802.47998046875,3994.570068359375,15619.1298828125,1124.719970703125,2.740999937057495,33.21487808227539,39.074485778808594,31.450393676757812,40.598854064941406,22.013906478881836
2013-11-26,31.73755742117192,32.04489932314796,31.683319397900245,31.927385330200195,9868472.859568162,93.68000030517578,1.3527590036392212,1.6167103052139282,1241.4000244140625,19.84600067138672,101.3499984741211,16072.7998046875,6636.2001953125,1802.75,4017.75,15515.240234375,1134.530029296875,2.696000099182129,33.32370376586914,38.854122161865234,31.46380615234375,40.40946578979492,21.315462112426758
2013-11-27,31.918350838693403,32.06298213479129,31.095759695583798,31.34886360168457,11106790.186977362,92.30000305175781,1.3567785024642944,1.620982050895691,1237.800048828125,19.632999420166016,101.23400115966797,16097.330078125,6649.5,1807.22998046875,4044.75,15449.6298828125,1141.3299560546875,2.7360000610351562,33.65952682495117,39.16463851928711,31.336400985717773,40.357818603515625,21.22923469543457
2013-11-29,31.54773007284208,31.809871902609913,31.222308823991764,31.357898712158203,4885107.031678263,92.72000122070312,1.360396146774292,1.6340937614440918,1250.5999755859375,19.981000900268555,102.29199981689453,16086.41015625,6650.60009765625,1805.81005859375,4059.889892578125,15661.8701171875,1142.8900146484375,2.740999937057495,33.79633712768555,39.12456130981445,31.28275489807129,41.23590850830078,21.410310745239258
2013-12-02,31.34886325217503,31.34886325217503,30.797455364361358,30.96920394897461,8831647.236587958,93.81999969482422,1.3585110902786255,1.6377869844436646,1222.300048828125,19.232999801635742,102.47100067138672,16008.76953125,6595.2998046875,1800.9000244140625,4045.260009765625,15655.0703125,1129.1199951171875,2.8010001182556152,33.73880386352539,40.04608917236328,31.376630783081055,40.865726470947266,20.54804039001465
2013-12-03,30.752256374620377,31.258467590665635,30.56242846170908,30.933046340942383,7897598.761862125,96.04000091552734,1.3542062044143677,1.6359918117523193,1221.699951171875,19.01099967956543,102.93299865722656,15914.6201171875,6532.39990234375,1795.1500244140625,4037.199951171875,15749.66015625,1123.780029296875,2.7750000953674316,33.30038070678711,38.78401184082031,31.027921676635742,40.15607833862305,20.33064079284668
2013-12-04,30.942078819807755,31.56580047270596,30.942078819807755,31.22230339050293,8221842.876693614,97.19999694824219,1.3590649366378784,1.6388875246047974,1248.199951171875,19.77400016784668,102.35099792480469,15889.76953125,6510.0,1792.81005859375,4038.0,15407.9404296875,1121.3800048828125,2.8410000801086426,36.857566833496094,38.95429229736328,30.853574752807617,41.48017120361328,20.765430450439453
2013-12-05,30.98727798461914,31.213264559065387,30.788412143937844,30.98727798461914,6854895.95999286,97.37999725341797,1.3586403131484985,1.6378138065338135,1233.199951171875,19.513999938964844,102.40399932861328,15821.509765625,6498.2998046875,1785.030029296875,4033.169921875,15177.490234375,1122.469970703125,2.861999988555908,36.63214111328125,38.67383575439453,30.893800735473633,40.64936065673828,20.174116134643555
2013-12-06,31.28558243339436,31.475410331468467,30.842647222939913,30.960161209106445,7018419.960868445,97.6500015258789,1.3669979572296143,1.6333998441696167,1230.300048828125,19.46500015258789,101.74199676513672,16020.2001953125,6552.0,1805.0899658203125,4062.52001953125,15299.8603515625,1131.3800048828125,2.882999897003174,36.2387809753418,39.33492660522461,31.14191246032715,40.493595123291016,20.017597198486328
2013-12-09,31.041519874500167,31.40309981801291,30.97824390162772,31.303665161132812,6013322.706568935,97.33999633789062,1.3706516027450562,1.6328929662704468,1235.300048828125,19.643999099731445,103.13099670410156,16025.5302734375,6559.5,1808.3699951171875,4068.75,15650.2099609375,1129.4599609375,2.8570001125335693,36.005592346191406,40.86745071411133,31.396747589111328,39.80990219116211,20.521953582763672
2013-12-10,31.57484352339996,31.864106054271257,31.47540888186019,31.538684844970703,7701441.440033482,98.51000213623047,1.3740227222442627,1.6425215005874634,1262.4000244140625,20.256000518798828,103.26599884033203,15973.1298828125,6523.2998046875,1802.6199951171875,4060.489990234375,15611.3095703125,1119.68994140625,2.796999931335449,35.72262954711914,41.84906005859375,31.430278778076172,39.24737548828125,21.026309967041016
2013-12-11,31.656204156714914,31.782756104247625,31.05055826001729,31.140954971313477,10094640.892584883,97.44000244140625,1.37644362449646,1.6455758810043335,1258.5,20.29800033569336,102.7979965209961,15843.5302734375,6507.7001953125,1782.219970703125,4003.81005859375,15515.0595703125,1101.5,2.8440001010894775,35.46298599243164,41.11785888671875,31.00110626220703,38.37327575683594,20.40890884399414
2013-12-12,31.186146708647247,31.33981592131188,30.679935549676305,30.996318817138672,8348034.303450093,97.5,1.3786067962646484,1.6376261711120605,1226.0,19.402000427246094,102.50800323486328,15739.4296875,6445.2998046875,1775.5,3998.39990234375,15341.8203125,1103.27001953125,2.877000093460083,35.08518981933594,40.8273811340332,30.96757698059082,37.89728927612305,20.243694305419922
2013-12-13,31.09575718981092,31.412137046942217,30.824570514233447,31.041519165039062,8029665.386310303,96.5999984741211,1.3750807046890259,1.6339869499206543,1235.699951171875,19.55900001525879,103.54000091552734,15755.3603515625,6440.0,1775.3199462890625,4000.97998046875,15403.1103515625,1107.050048828125,2.868000030517578,35.06654357910156,41.5886344909668,32.074039459228516,38.053070068359375,20.243694305419922
